model,scenario,region,variable,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
PD22,baseline,world,Radiative forcing|CH4,W/m2,0.0,0.026508131909373112,0.05087128871695669,0.07261588865569396,0.09185074504706474,0.10917786424931698,0.12520088639506508,0.14102296553987728,0.15524096335949997,0.16622712683094037,0.17500023981070026,0.18227043726590747,0.18916405097000702,0.19668050850608132,0.2055736267727571,0.2150589588169122,0.2245309088416398,0.23355737069331609,0.24139853293068272,0.24871942485837112,0.2558562865735067,0.26313198157572626,0.2704798706052305,0.2773044157094634,0.2837976541792512,0.29018469819706727,0.2952937983134611,0.29930201581900895,0.3033743806093727,0.3078286824940459,0.31234379067613965,0.317114803523762,0.32259339258913866,0.328650083355071,0.3352159961777439,0.34222908709140765,0.34963358710121645,0.3573794629802613,0.365421904883112,0.37372084423495616,0.3822405038584581,0.3909108113759301,0.399670040682665,0.40850162009009405,0.4173908606162384,0.4263247558944729,0.43529180225821135,0.4442818372493012,0.4532858948786709,0.4622960760627557,0.47130543276250747,0.480307864458953,0.48929802570703435,0.4982712436154709,0.5072234442029263,0.5161510866787006,0.525051104788716,0.5339208544542474,0.5427580670114311,0.551560807433933,0.5603274870608542
PD22,baseline,world,Radiative forcing|N2O,W/m2,0.0,-0.007641017513391713,-0.01523701343167252,-0.022789982081984607,-0.030301852722220832,-0.037773666960823724,-0.04520613056751177,-0.05259830725159132,-0.059953602992738345,-0.06727702965267476,-0.07456876355505691,-0.0818288998930435,-0.08905461038562075,-0.09624304002077694,-0.10339056514534446,-0.11049969276269087,-0.1175724882193047,-0.12461125767448893,-0.13162019543161535,-0.13859734038712535,-0.14554051186043515,-0.15244871995308273,-0.15932229688771676,-0.16616498376829134,-0.1729761322351371,-0.1797545337174706,-0.18650955298368097,-0.19324030419131585,-0.19993870991876803,-0.20660280366099967,-0.21323694642533078,-0.2198366216667846,-0.2263982351533868,-0.2329225292741392,-0.23940976820151857,-0.24586020674878795,-0.2522740968830293,-0.2586516896373094,-0.264993234894658,-0.2712989808250408,-0.2775691732282802,-0.28380451448285804,-0.2900056968042764,-0.29617292079204793,-0.3023063836458553,-0.30840627907482493,-0.31447279731707134,-0.3205061252926667,-0.3265064465681504,-0.3324739415141367,-0.33840878755713294,-0.34431115906028303,-0.35018122746400626,-0.35601916014839713,-0.36182512064637234,-0.3675992687363434,-0.3733417605143874,-0.3790527484795635,-0.38473238239728924,-0.3903808105109307,-0.39599817670604864
PD22,baseline,world,Radiative forcing|All other well-mixed GHGs,W/m2,0.0,-0.003501436929699276,-0.004786540644903306,-0.005258471102937538,-0.005431873518145719,-0.005495631597104534,-0.005519104701553352,-0.005527772357476852,-0.005530997677277444,-0.005532222101713757,-0.005532710620173453,-0.0055329284358650995,-0.005533046640581864,-0.005533128152086473,-0.005533196062756776,-0.005533258883724243,-0.0055333200654738325,-0.005533380792524554,-0.005533441303334554,-0.005533501701044878,-0.0055335619016415715,-0.005533621917185739,-0.00553368178609695,-0.005533741521637428,-0.005533801097699872,-0.005533860610743115,-0.005533920089741892,-0.005533979426908265,-0.005534038624358403,-0.005534097836237571,-0.005534157208032127,-0.005534216663584075,-0.005534276153212529,-0.005534335691917638,-0.005534395273658044,-0.005534454893255615,-0.005534514546256378,-0.005534574228815031,-0.005534633937598942,-0.005534693669708287,-0.005534753422609541,-0.005534813194080019,-0.005534872982161584,-0.005534932785121944,-0.005534992601422245,-0.005535052429689882,-0.005535112268695662,-0.005535172117334558,-0.005535231974609474,-0.0055352918396175,-0.0055353517115382615,-0.005535411589623992,-0.005535471473191073,-0.005535531361612787,-0.0055355912543130865,-0.005535651150761228,-0.005535711050467125,-0.005535770952977313,-0.005535830857871429,-0.005535890764759128,-0.005535950673277376
PD22,baseline,world,Radiative forcing|Tropospheric O3,W/m2,0.05871496776191428,0.06482181722226635,0.06964721713180907,0.07417757101308747,0.07728035799975855,0.08173484539757149,0.08372888691362373,0.08732928790851148,0.08941854794743656,0.0900860137330398,0.0922224896890963,0.09279901962616144,0.09325281747539543,0.09561079992490534,0.09908999467439471,0.10202284105324554,0.10432174201882521,0.10595908640605176,0.10698872235893245,0.10748364709941183,0.1101336949503347,0.11242705604479113,0.11496835802384547,0.11648401513584414,0.11713354434312129,0.11720451500368809,0.11665190535601733,0.1169369418434319,0.11713880339594426,0.1175424846607485,0.11861704719566639,0.12126482692112861,0.12387492450230789,0.1266721736844439,0.12963490848772413,0.13274460965844168,0.1359854329678752,0.1393437834982162,0.1428078971890123,0.14636744018608006,0.1500131604926103,0.15372428641429742,0.1574820612774001,0.161281862681572,0.16511939637623466,0.16899079945091255,0.1728927266882462,0.17682238419058155,0.18077749250389963,0.18475618341935293,0.18875685544379073,0.19277802439334438,0.196818205403463,0.20087585345198725,0.20494937003160946,0.2090371681941588,0.21313776998126804,0.21724990290207086,0.22137256432814922,0.22550503434927785,0.22964685143584623
PD22,baseline,world,Radiative forcing|Stratospheric O3,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,baseline,world,Radiative forcing|Stratospheric water vapour from CH4 oxidation,W/m2,0.0,0.0031809758291247736,0.006104554646034803,0.008713906638683275,0.011022089405647768,0.013101343709918037,0.015024106367407808,0.016922755864785272,0.018628915603139996,0.019947255219712846,0.02100002877728403,0.021872452471908894,0.02269968611640084,0.023601661020729758,0.02466883521273085,0.025807075058029462,0.026943709060996773,0.028026884483197928,0.028967823951681924,0.029846330983004533,0.0307027543888208,0.03157583778908715,0.03245758447262766,0.03327652988513561,0.03405571850151014,0.03482216378364807,0.03543525579761533,0.03591624189828107,0.03640492567312473,0.036939441899285504,0.03748125488113676,0.03805377642285144,0.03871120711069664,0.03943801000260852,0.040225919541329265,0.04106749045096891,0.04195603045214597,0.04288553555763135,0.04385062858597344,0.04484650130819474,0.04586886046301497,0.04690929736511161,0.0479604048819198,0.049020194410811284,0.05008690327394861,0.05115897070733674,0.05223501627098536,0.053313820469916146,0.0543943073854405,0.05547552912753068,0.0565566519315009,0.05763694373507436,0.05871576308484412,0.05979254923385651,0.060866813304351154,0.061938130401444066,0.06300613257464592,0.06407050253450969,0.06513096804137174,0.06618729689207195,0.0672392984473025
PD22,baseline,world,Radiative forcing|Contrails,W/m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PD22,baseline,world,Radiative forcing|Aerosols,W/m2,-0.03673854384017912,-0.03817666380252426,-0.039286629842405635,-0.03835524606151833,-0.037707723340514365,-0.03853197888904571,-0.03853286346191265,-0.03990986830755931,-0.04041279878806543,-0.04131530794322387,-0.042205519757752816,-0.04219310881687095,-0.0438241276604196,-0.04577522735478229,-0.04777776773741145,-0.04925490562675347,-0.05013212532337056,-0.05121949856231925,-0.05249554774035182,-0.054130191709142336,-0.0572099901015361,-0.05844990879973778,-0.05945928473024264,-0.06025072994275184,-0.060821734752557116,-0.06054908593454521,-0.0612799530869539,-0.06140599797314861,-0.060742669166417615,-0.059994237025040115,-0.059994237025040115,-0.062368940105262866,-0.06511350655284458,-0.06785026447200634,-0.07057926513426037,-0.07330055930779084,-0.07601419726401999,-0.07872022878406894,-0.08141870316511274,-0.08410966922663218,-0.08679317531656718,-0.08946926931736877,-0.09213799865195621,-0.09479941028957861,-0.09745355075158274,-0.10010046611709005,-0.10274020202858457,-0.10537280369741124,-0.10799831590918951,-0.11061678302914196,-0.11322824900733852,-0.1158327573838612,-0.11843035129388715,-0.12102107347269353,-0.1236049662605863,-0.1261820716077517,-0.12875243107903458,-0.13131608585864413,-0.13387307675478613,-0.13642344420422706,-0.13896722827678812
PD22,baseline,world,Radiative forcing|Black carbon on snow,W/m2,0.027371830714178296,0.02735365846291946,0.026886812170939658,0.027072179822369865,0.027593881047731268,0.02852574127776877,0.0284117665118372,0.02838227869281943,0.027062901911902235,0.026583836477353892,0.02612377686558667,0.026458079657815173,0.026738351517352963,0.027397361934075184,0.028379670944701202,0.02891662589474171,0.02917787320286814,0.029616522276389046,0.0298966557092012,0.03008824501973631,0.03051745193933014,0.030395018693111005,0.030470838533298534,0.030090159231893315,0.029477317045249207,0.02862204729566375,0.028094153149919036,0.028047647338807265,0.027845132774691573,0.027611498440538996,0.027611498440538996,0.02810375308626944,0.02857238699776305,0.029041020909256678,0.029509654820750283,0.02997828873224392,0.030446922643737526,0.030915556555231146,0.031384190466724755,0.031852824378218375,0.03232145828971199,0.032790092201205594,0.03325872611269922,0.03372736002419284,0.034195993935686446,0.03466462784718007,0.03513326175867368,0.035601895670167305,0.03607052958166092,0.03653916349315453,0.03700779740464815,0.03747643131614178,0.03794506522763539,0.038413699139128996,0.038882333050622615,0.03935096696211624,0.03981960087360985,0.040288234785103474,0.04075686869659708,0.04122550260809071,0.04169413651958433
PD22,baseline,world,Radiative forcing|Land use change,W/m2,-0.0014566393840731095,-0.0029336895773525926,-0.004431150579838451,-0.005931831956585483,-0.007432926606734629,-0.008935442904651512,-0.010391838185020952,-0.012057510068910749,-0.013555154171460864,-0.015023567746320673,-0.01647613624248667,-0.01775212520557837,-0.019141560268259306,-0.020449433692153376,-0.021840328165494485,-0.023169729806077535,-0.024589016389343465,-0.025880074717036426,-0.02716912219161263,-0.028550368874056663,-0.029844607807632886,-0.03105776094675616,-0.03227455910786885,-0.033486166815800716,-0.03477821911850766,-0.036077408136512765,-0.037154777342426136,-0.03822206166531057,-0.03933364548736463,-0.04049620632071045,-0.041658767154056274,-0.042828833789978704,-0.0440062986202665,-0.04519105270064663,-0.04638297188004338,-0.04758191352424286,-0.048787721943893046,-0.05000019628037681,-0.051219144793599534,-0.05244437649057766,-0.053675672618045095,-0.05491283890232962,-0.05615560485272626,-0.05740368348539368,-0.05865677403624385,-0.05991455464157104,-0.06117667645669053,-0.062442748055737164,-0.06371236637727476,-0.06498511039142202,-0.06626050587264053,-0.06753804817763234,-0.0688171686455835,-0.07009743291892358,-0.07137850614448736,-0.0726601383067717,-0.07394216548136925,-0.07522452446623741,-0.0765071457717365,-0.07778978580917521,-0.07907237177362635
PD22,baseline,world,Radiative forcing|Volcanic,W/m2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PD22,baseline,world,Radiative forcing|Solar,W/m2,0.0,0.0005195839500354336,0.0008878852184023752,0.0009976687691905391,0.0008169698930104421,0.0003984010898462414,-0.0001361666490962464,-0.0006310879443260528,-0.0009422609221188204,-0.000979084087682323,-0.000730835964278124,-0.0002697967711570252,0.00026979677115702397,0.0007308359642781242,0.0009790840876823228,0.0009422609221188206,0.0006310879443260532,0.00013616664909624557,-0.0003984010898462406,-0.0008169698930104414,-0.0009976687691905393,-0.0008878852184023752,-0.0005195839500354353,-4.898587196589413e-19,0.0005195839500354329,0.0008878852184023755,0.0009976687691905391,0.0008169698930104429,0.00039840108984624145,-0.00013616664909624638,-0.0006310879443260525,-0.0009422609221188197,-0.000979084087682323,-0.0007308359642781237,-0.0002697967711570223,0.0002697967711570243,0.0007308359642781227,0.0009790840876823228,0.0009422609221188213,0.0006310879443260536,0.00013616664909624608,-0.0003984010898462401,-0.000816969893010442,-0.0009976687691905391,-0.0008878852184023772,-0.0005195839500354327,-9.797174393178825e-19,0.000519583950035434,0.0008878852184023746,0.0009976687691905396,0.0008169698930104412,0.0003984010898462419,-0.00013616664909624765,-0.0006310879443260522,-0.0009422609221188196,-0.0009790840876823224,-0.000730835964278124,-0.0002697967711570262,0.00026979677115702386,0.0007308359642781224,0.0009790840876823226
PD22,pathway,world,Temperature change|Temperature change,F,0.010746886565712497,0.028838458389464132,0.048215483527426356,0.06851110978583916,0.08908100027508571,0.109667407412443,0.1296199573853981,0.1491942086890685,0.16769700133405543,0.18509168220457875,0.20156569808642238,0.21718963966799168,0.23203138400424356,0.24659209780507177,0.26140624919085037,0.27633412379541766,0.2913339949204692,0.3062587237642348,0.32085535898586426,0.33496846727029617,0.34897469564221434,0.3628639122322477,0.3767828047477029,0.3905383838912142,0.4040288465894419,0.41725879850663533,0.4299530054885745,0.44238020250640697,0.4546757704918696,0.46688849631796675,0.47871525508891255,0.4903577827126726,0.5018067277051848,0.5130852661293619,0.5241865461290499,0.5350745074505728,0.5456879803404164,0.5559482437615454,0.5657685450724373,0.5750637236405758,0.5837579388754334,0.5917863719036879,0.599092146009254,0.605629179723013,0.6113556059782461,0.6162273505633045,0.6201939946185129,0.6231981170502816,0.6251784289038922,0.6260760083896135,0.625841949753152,0.6244443074608325,0.6218720239404228,0.6181345869431742,0.6132576575936242,0.6072760341169453,0.600225849642867,0.5921381753625761,0.5830359410948569,0.5729340476929349,0.5618493985322972
PD22,baseline,world,Temperature change|Temperature change,F,0.010746886565712497,0.028838458389464132,0.048215483527426356,0.06851110978583916,0.08908100027508571,0.109667407412443,0.1296199573853981,0.1491942086890685,0.16769700133405543,0.18509168220457875,0.20156569808642238,0.21718963966799168,0.23203138400424356,0.24659209780507177,0.26140624919085037,0.27633412379541766,0.2913339949204692,0.3062587237642348,0.32085535898586426,0.33496846727029617,0.34897469564221434,0.3628639122322477,0.3767828047477029,0.3905383838912142,0.4040288465894419,0.41725879850663533,0.4299530054885745,0.44238020250640697,0.4546757704918696,0.46688849631796675,0.47871525508891255,0.4905162010384146,0.5024113826964185,0.5145304220591824,0.5269536918750973,0.5397214036772215,0.5528423467109667,0.5663040274355186,0.5800837951179318,0.5941592636596655,0.6085160795685786,0.6231465626952387,0.6380503733805867,0.6532358438762479,0.6687121367565397,0.6844816695145701,0.7005349684184835,0.7168494029824071,0.7333921507462672,0.7501264705665944,0.767019415195458,0.7840487353887078,0.8012069056423414,0.8185011775390408,0.8359495031014802,0.853573531786185,0.8713907175511139,0.8894078250425677,0.9076176593090409,0.9259999403607941,0.9445262707640785
