Scenario,Region,Sector,Subsector,Product_category,Product_long,Product,Flow_category,Flow_long,Flow,Hydrogen,Flexible,Non-Energy Use,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
pathway,korea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.5,1480.5,1521.0,1491.0,1093.5,1208.0,1876.0,1333.5,1079.5,1093.356,1086.0935,1084.7855,1110.6153886041402,1104.1457185144627,1094.729275799173,1082.0330578183775,1065.72894829822,1045.509693047186,1021.1086335441368,992.3225998835682,959.03666425975,921.2486692318868,879.0907162315139,832.8443353974717,782.9460850594312,729.9810225638976,674.6628807148156,617.8017014921286,560.261739809755,502.9141581138108,446.589935843756,392.038274438346,339.8946479135052,290.6608630947368,244.6975259944918,202.22760918872768,163.34867183661754,128.05078897529074,96.2373177364559,67.74608532062825,42.36922689984976,19.87056525398316,0.0
pathway,korea,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,365.5,345.5,218.0,0.0,392.5,392.5,616.5,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer CHP plants,HEMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer CHP plants,HEMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,kosovo,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer CHP plants,HEMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer electricity plants,ELAUTOE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer CHP plants,ELMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -main activity producer electricity plants,ELMAINE,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer CHP plants,HEMAINC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lao,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-main activity producer heat plants,HEMAINH,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lithuania,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,136.8,122.4,61.2,61.2,79.2,104.4,122.4,158.4,187.2,216.0,327.6,244.8,496.8,601.2,612.0,720.0,709.2,831.6,856.8000000000001,975.6,900.0,925.2,817.2,853.2,874.8000000000001,954.0,972.0,900.72,834.12,802.8000000000001,817.7382675028764,812.3359615349251,804.7875116783126,794.8526113576338,782.2950975685475,766.8946292223796,748.4610720471298,726.8511413171102,701.9863442755177,673.8706941855676,642.6061434967605,608.4033547598382,571.5854590778745,532.5829680129517,491.9190271720969,450.1855983150332,408.01265246600656,366.0336876615045,324.8515251477153,285.00821511208164,246.9620448730045,211.0733337568693,177.5992655605285,146.69677633168192,118.43169264250857,92.79196608129098,69.70291116798592,49.04269398547581,30.65679147482399,14.370626140870968,0.0
pathway,lithuania,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,592.5,473.0,194.5,179.5,312.5,538.0,668.5,805.5,1098.0,1411.5,1412.5,875.0,1960.0,2187.5,2188.0,2319.0,2399.5,2753.0,2659.0,2991.5,2893.5,2943.0,2808.0,2899.0,2954.0,3022.5,3075.5,3106.5,3121.5,3112.0,3169.907185437159,3148.965511082072,3119.704454836708,3081.1924844854966,3032.5141300863474,2972.8152542850594,2901.3588144128894,2817.589376904393,2721.2026698871587,2612.21425050509,2491.019330545489,2358.4345291636973,2215.712442265004,2064.5219188543915,1906.890897558004,1745.1140781718773,1581.6335008398262,1418.9048779304958,1259.265005306041,1104.8151039222698,957.3316936282886,818.2115279663394,688.4515625614904,568.660149407317,459.0924607666748,359.70179178497483,270.1986292411211,190.11069218086777,118.83898239866994,55.706762020914994,0.0
pathway,lithuania,Industrial,High Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,1184.0,1218.5,1692.0,793.0,439.5,715.5,1081.0,1104.0,1309.5,1113.5,1318.0,1394.5,1432.0,1550.0,1063.5,1179.5,1236.0,1663.0,1526.0,1499.5,1489.5,2169.5,2130.5,1782.5,2462.0,1777.5,1647.5,2776.0,2514.5,2405.0,2449.75153630346,2433.5674981209454,2410.954117571428,2381.191492669543,2343.5721345943657,2297.435953263357,2242.213351112789,2177.475080801756,2102.9859964905577,2018.7581209719608,1925.096879807809,1822.6333684571632,1712.3356117118688,1595.493320965557,1473.6737174251282,1348.6501793069938,1222.309951645174,1096.5508455728927,973.1787717741096,853.8175851327308,739.8402066761034,632.3260683673025,532.0456323780154,439.469042199421,354.79349876087826,277.9829078543908,208.8135293460464,146.9203774726825,91.8405374899744,43.05101627901695,0.0
pathway,lithuania,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Electricity output,Electricity output -autoproducer CHP plants,ELAUTOC,N,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathway,lithuania,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer CHP plants,HEAUTOC,N,N,N,592.5,473.0,194.5,179.5,312.5,538.0,668.5,805.5,1098.0,1411.5,1412.5,875.0,1960.0,2187.5,2188.0,2319.0,2399.5,2753.0,2659.0,2991.5,2893.5,2943.0,2808.0,2899.0,2954.0,3022.5,3075.5,3106.5,3121.5,3112.0,3169.907185437159,3148.965511082072,3119.704454836708,3081.1924844854966,3032.5141300863474,2972.8152542850594,2901.3588144128894,2817.589376904393,2721.2026698871587,2612.21425050509,2491.019330545489,2358.4345291636973,2215.712442265004,2064.5219188543915,1906.890897558004,1745.1140781718773,1581.6335008398262,1418.9048779304958,1259.265005306041,1104.8151039222698,957.3316936282886,818.2115279663394,688.4515625614904,568.660149407317,459.0924607666748,359.70179178497483,270.1986292411211,190.11069218086777,118.83898239866994,55.706762020914994,0.0
pathway,lithuania,Industrial,Low Temperature,Electricity and Heat,Heat,HEAT,Heat output,Heat output-autoproducer heat plants,HEAUTOH,N,N,N,1184.0,1218.5,1692.0,793.0,439.5,715.5,1081.0,1104.0,1309.5,1113.5,1318.0,1394.5,1432.0,1550.0,1063.5,1179.5,1236.0,1663.0,1526.0,1499.5,1489.5,2169.5,2130.5,1782.5,2462.0,1777.5,1647.5,2776.0,2514.5,2405.0,2449.75153630346,2433.5674981209454,2410.954117571428,2381.191492669543,2343.5721345943657,2297.435953263357,2242.213351112789,2177.475080801756,2102.9859964905577,2018.7581209719608,1925.096879807809,1822.6333684571632,1712.3356117118688,1595.493320965557,1473.6737174251282,1348.6501793069938,1222.309951645174,1096.5508455728927,973.1787717741096,853.8175851327308,739.8402066761034,632.3260683673025,532.0456323780154,439.469042199421,354.79349876087826,277.9829078543908,208.8135293460464,146.9203774726825,91.8405374899744,43.05101627901695,0.0
