Model,Scenario,Region,Product,Flow,Unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PD22,baseline,Republic of Moldova,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Republic of Moldova,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,-5.3316,-5.5656,-9.1692,-25.2,-82.8,-154.8
PD22,baseline,Republic of North Macedonia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Republic of North Macedonia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.2752,-434.7648,-394.1352,-397.728,-350.4168,-366.5052
PD22,baseline,Romania,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Romania,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8172,-2.0016,-9.0864,-17.9208,-32.6484,-1102.8528,-4993.92,-9503.55,-16272.756,-22323.276,-25426.548,-23724,-26664.1272,-22759.9884,-24382.1124
PD22,baseline,Russian Federation,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Russian Federation,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-7.2,-10.8,-21.6,-32.4,-25.2,-25.2,-18,-25.2,-18,-14.4,-14.4,-18,-18,-18,-18,-21.6,-21.6,-21.6,-276.9084,-543.6756
PD22,baseline,Rwanda,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Rwanda,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Réunion,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Réunion,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216,-1.08,-15.3108,-42.4872,-54,-55.8,-60.84,-42.12,-65.52,-54.36,-56.52,-57.6,-66.6,-50.4,-46.08,-43.56
PD22,baseline,Saint Barthélemy,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Barthélemy,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Kitts and Nevis,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Kitts and Nevis,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0736,-19.4436,-27.6048,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36,-27.36
PD22,baseline,Saint Lucia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Lucia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Martin (French Part),ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Martin (French Part),ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Pierre and Miquelon,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Pierre and Miquelon,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,0,0,0,0,0,0
PD22,baseline,Saint Vincent and the Grenadines,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saint Vincent and the Grenadines,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Samoa,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Samoa,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3204,-0.828,-0.7848,-0.522,-0.63,-0.7776
PD22,baseline,Sao Tome and Principe,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sao Tome and Principe,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saudi Arabia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Saudi Arabia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.3448,-17.3448,-20.4984
PD22,baseline,Senegal,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Senegal,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Serbia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Serbia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7452,-1.9692,-1.3392,-4.32,-93.6,-174.4452,-541.5048,-3233.5632
PD22,baseline,Seychelles,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Seychelles,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.0164,-25.2,-24.462,-24.6852,-23.8212,-26.6112,-26.6112
PD22,baseline,Sierra Leone,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sierra Leone,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Singapore,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Singapore,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26,-1.26,-1.26
PD22,baseline,Slovakia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Slovakia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2,-21.6,-21.6,-21.6,-28.8,-25.2,-21.6,-21.6,-18,-21.6,-21.6,-21.6,-21.6,-21.6,-21.6,-21.6,-21.6
PD22,baseline,Slovenia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Slovenia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.1956,-15.1524,-21.7008,-20.8008,-20.5776,-21.6756,-22.14
PD22,baseline,Solomon Islands,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Solomon Islands,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Somalia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.8744,-13.8744,-13.8744,-17.6616,-17.6616,-22.392,-22.392,-22.392
PD22,baseline,Somalia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,South Africa,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,South Africa,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1,-8.1,-4.5,-6.3,-4.5,-6.3,-7.2,-4.5,-6.3,-4.5,-840.6,-1211.4,-1204.2,-1183.5,-1059.3
PD22,baseline,South Georgia and the South Sandwich Islands,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,South Georgia and the South Sandwich Islands,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,South Sudan,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,South Sudan,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Spain,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Spain,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-17017.2,-24332.4,-33631.2,-43470,-56520,-76233.6,-83869.2,-99244.8,-118605.6,-137221.2,-159375.6,-154504.8,-178099.2,-200282.4,-187207.2,-177530.4,-176018.4,-176817.6,-183186,-200289.6
PD22,baseline,Sri Lanka,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sri Lanka,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-12.0996,-12.438,-13.1364,-12.2184,-9.7416,-8.7984,-8.334,-8.1936,-11.6712,-12.6036,-191.3796,-329.832,-528.4944,-844.4736,-980.8128,-1235.5092,-1242.36,-1321.92,-1174.68,-1252.8
PD22,baseline,State of Palestine,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,State of Palestine,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sudan,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sudan,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Suriname,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Suriname,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sweden,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Sweden,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-1547.4384,-1508.1408,-1898.6688,-2154.2688,-2884.2372,-3135.3768,-3340.9368,-4746.4596,-5866.3872,-7598.556,-11041.4016,-20237.544,-24137.3592,-33744.8736,-38039.202,-56187.7488,-53535.0384,-60980.4,-57430.8,-69037.1964
PD22,baseline,Switzerland,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Switzerland,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-10.8,-14.4,-18,-18,-21.6,-28.8,-54,-57.6,-68.4,-82.8,-133.2,-252,-316.8,-324,-363.6,-396,-392.4,-478.8,-439.2,-525.6
PD22,baseline,Syrian Arab Republic,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836,-3.7836
PD22,baseline,Syrian Arab Republic,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tajikistan,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tajikistan,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Thailand,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Thailand,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4716,-1.4184,-1.7352,-3.6,-14.1264,-18,-61.8444,-1264.6944,-1425.6,-1180.8,-1242,-3992.4,-5907.6,-13212
PD22,baseline,Timor-Leste,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Timor-Leste,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Togo,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Togo,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tokelau,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tokelau,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tonga,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tonga,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036,-0.0504,-0.0648,-0.1044,-0.0648,-0.4284,-5.1516
PD22,baseline,Trinidad and Tobago,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Trinidad and Tobago,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972,-0.0972,-0.0972,-0.0972,-0.0972
PD22,baseline,Tunisia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tunisia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-82.8,-86.4,-108,-120.24,-156.96,-152.64,-135.72,-154.44,-141.84,-351,-498.96,-393.084,-706.68,-1288.08,-1825.2,-1612.8,-1706.4,-1616.4,-1630.8,-1800
PD22,baseline,Turkey,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Turkey,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-118.8,-223.2,-172.8,-219.6,-208.8,-212.4,-455.5584,-1278.3996,-3049.3224,-5383.3284,-10498.9428,-17005.9428,-21098.844,-27207.0252,-30672.5076,-41948.9532,-55861.5132,-64453.734,-71817.1056,-78230.5668
PD22,baseline,Turkmenistan,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Turkmenistan,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Turks and Caicos Islands,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Turks and Caicos Islands,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tuvalu,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Tuvalu,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Uganda,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Uganda,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Ukraine,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Ukraine,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-21.6,-57.6,-79.2,-111.6,-118.8,-135.36,-124.56,-162.36,-163.08,-154.8,-183.24,-322.2,-1037.52,-2298.96,-4936.7412,-4704.3828,-4208.4864,-6546.8916,-5037.066,-8079.876
PD22,baseline,United Arab Emirates,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,United Arab Emirates,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3604,-5.3604,-5.3604,0,0,0,0
PD22,baseline,United Kingdom of Great Britain and Northern Ireland,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,United Kingdom of Great Britain and Northern Ireland,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-3405.6,-3456.3096,-4503.6864,-4591.26,-6249.87,-9003.2112,-12866.5908,-16166.9448,-20831.49,-27097.0992,-26013.492,-38930.1696,-44078.2272,-60930.8568,-66797.0244,-82267.1244,-74713.2552,-103410.7272,-109372.14,-116494.8984
PD22,baseline,United Republic of Tanzania,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,United Republic of Tanzania,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,United States Virgin Islands,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9792,-0.9792,-0.9792,-0.9792,-0.9792,-0.9792,-0.9792
PD22,baseline,United States Virgin Islands,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,United States of America,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,United States of America,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,-20340,-24501.6,-37652.4,-40680,-51447.6,-64371.6,-96033.6,-124570.8,-200505.6,-267213.6,-342532.8,-435074.4,-510919.2,-610966.8,-662010.84,-694770.57,-825729.7824,-925730.5824,-992636.5824,-1073154.1824
PD22,baseline,Uruguay,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036,-0.0684
PD22,baseline,Uruguay,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.2476,-151.5564,-251.6904,-400.7052,-404.8416,-518.5944,-2637.6048,-7434.4248,-10779.6528,-13588.1136,-17035.956,-17108.4096
PD22,baseline,Uzbekistan,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Uzbekistan,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.8
PD22,baseline,Vanuatu,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Vanuatu,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2572,-19.2564,-19.4004,-15.462,-18.6372,-19.9764,-24.4368,-29.7648,-19.4976,-17.172,-15.732,-22.176
PD22,baseline,Venezuela (Bolivarian Republic of),ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-190.6632,-317.772,-317.88,-317.88,-317.88,-317.88,-317.88,-317.88
PD22,baseline,Venezuela (Bolivarian Republic of),ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Viet Nam,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.92,-25.92,-25.92,-25.92,-25.92,-25.92,-25.92
PD22,baseline,Viet Nam,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1488,-41.6268,-146.6424,-146.6424,-146.6424,-146.6424,-146.6424,-145.5156,-260.172,-470.6748,-622.0476,-1274.1336
PD22,baseline,Yemen,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Yemen,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Zambia,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Zambia,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Zimbabwe,ONSHORE,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Zimbabwe,ONSHORE,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Afghanistan,OTHER,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Afghanistan,OTHER,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Albania,OTHER,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Albania,OTHER,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Algeria,OTHER,AUTOELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD22,baseline,Algeria,OTHER,MAINELEC,TJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
