Region,Sector,Metric,Gas,Scenario,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
INDIA ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,118.73,118.73,118.73,118.73,118.54,118.54,118.51,118.5,118.5,-129.37,-129.37,-129.39,-129.39,-129.38,-168.26,-168.25,-168.23,-168.25,-168.24,-50.16,-50.14,-50.15,-50.16,-50.17,-50.14,-50.14,-50.14,-50.14,-50.14,-50.14,-51.75258458042387,-54.035765678146426,-56.272454020851214,-58.462649608538236,-60.60635244120748,-62.703562518858966,-64.7542798414927,-66.75850440910865,-68.71623622170685,-70.62747527928728,-72.49222158184995,-74.31047512939485,-76.08223592192196,-77.8075039594313,-79.4862792419229,-81.11856176939672,-82.7043515418528,-84.2436485592911,-85.73645282171164,-87.18276432911442,-88.58258308149941,-89.93590907886663,-91.2427423212161,-92.50308280854784,-93.7169305408618,-94.88428551815795,-96.00514774043636,-97.079517207697,-98.10739391993987,-99.08877787716497,-100.02366907937231,-100.91206752656191,-101.7539732187337,-102.54938615588773,-103.29830633802402,-104.00073376514254,-104.65666843724328,-105.26611035432624,-105.82905951639144,-106.34551592343891,-106.82536305902602,-107.32790182449754,-107.86301570341081,-108.43070469576594,-109.03096880156288,-109.66380802080162,-110.32922235348217,-111.02721179960452,-111.75777635916869,-112.52091603217465,-113.31663081862246,-114.14492071851207,-115.00578573184347,-115.8992258586167,-116.82524109883174,-117.78383145248858,-118.77499691958724,-119.7987375001277,-120.85505319410998,-121.94394400153409,-123.06540992239997,-124.21945095670769,-125.40606710445722,-126.62525836564853,-127.8770247402817,-129.16136622835666,-130.47828282987342,-131.827774544832,-133.20984137323245,-134.6244833150746,-136.07170037035863,-137.55149253908442,-139.06385982125207,-140.6088022168615,-142.1863197259128,-143.79641234840582,-145.4390800843407,-147.11432293371735,-148.82214089653584,-150.56253397279613,-152.33550216249827
JPN ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-8.2,-16.4,-24.6,-32.8,-41.0,-41.22,-41.17,-41.13,-41.16,-41.15,-76.31,-76.31,-76.31,-76.31,-76.3,-76.3,-76.3,-76.3,-76.3,-76.3,-76.3,-75.0384548345766,-74.10655363507699,-73.18106089725654,-72.26197662111532,-71.34930080665325,-70.44303345387037,-69.54317456276668,-68.64972413334218,-67.76268216559687,-66.88204865953072,-66.00782361514378,-65.14000703243602,-64.27859891140743,-63.42359925205804,-62.57500805438784,-61.732825318396785,-60.897051044084954,-60.0676852314523,-59.24472788049883,-58.428178991224556,-57.61803856362944,-56.81430659771352,-56.016983093476796,-55.22606805091925,-54.441561470040895,-53.66346335084172,-52.891773693321724,-52.12649249748092,-51.36761976331929,-50.61515549083684,-49.86909968003359,-49.12945233090953,-48.39621344346465,-47.66938301769895,-46.948961053612436,-46.23494755120512,-45.52734251047697,-44.82614593142801,-44.13135781405823,-43.44297815836764,-42.761897805726335,-42.09346180435495,-41.43856099562359,-40.797195379532255,-40.16936495608093,-39.555069725269654,-38.9543096870984,-38.36708484156716,-37.79339518867595,-37.23324072842476,-36.686621460813605,-36.15353738584247,-35.63398850351135,-35.127974813820266,-34.6354963167692,-34.15655301235815,-33.69114490058713,-33.23927198145614,-32.80093425496517,-32.37613172111423,-31.964864379903307,-31.567132231332412,-31.18293527540154,-30.81227351211069,-30.45514694145987,-30.111555563449073,-29.781499378078298,-29.464978385347543,-29.161992585256822,-28.872541977806122,-28.596626562995443,-28.334246340824787,-28.085401311294163,-27.850091474403552,-27.628316830152983,-27.420077378542416,-27.22537311957189,-27.044204053241387,-26.876570179550903,-26.722471498500447,-26.581908010090014
ME ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,63.599999999999994,63.599999999999994,63.599999999999994,63.599999999999994,63.599999999999994,63.599999999999994,63.599999999999994,63.599999999999994,63.599999999999994,-7.34,-7.34,-7.34,-7.34,-7.34,-6.1,-6.1,-6.1,-6.1,-6.1,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-3.9099999999999997,-4.011949491098342,-4.079719551592144,-4.146145924873058,-4.211228610941086,-4.274967609796224,-4.3373629214384755,-4.398414545867839,-4.458122483084316,-4.5164867330879055,-4.573507295878607,-4.62918417145642,-4.683517359821347,-4.736506860973386,-4.788152674912537,-4.838454801638801,-4.887413241152178,-4.935027993452667,-4.981299058540269,-5.026226436414984,-5.069810127076811,-5.112050130525748,-5.152946446761801,-5.192499075784965,-5.2307080175952425,-5.267573272192631,-5.303094839577131,-5.3372727197487455,-5.370106912707473,-5.401597418453313,-5.431744236986263,-5.460547368306326,-5.488006812413503,-5.5141225693077915,-5.538894638989192,-5.562323021457706,-5.584407716713334,-5.605148724756071,-5.624546045585921,-5.642599679202885,-5.65930962560696,-5.675037703856073,-5.691954828297763,-5.710422817989954,-5.73044167293265,-5.752011393125848,-5.775131978569547,-5.799803429263751,-5.826025745208453,-5.85379892640366,-5.8831229728493675,-5.913997884545579,-5.946423661492294,-5.98040030368951,-6.015927811137227,-6.053006183835446,-6.0916354217841695,-6.131815524983395,-6.173546493433122,-6.216828327133353,-6.261661026084085,-6.308044590285319,-6.355979019737054,-6.405464314439294,-6.456500474392034,-6.509087499595279,-6.563225390049023,-6.618914145753271,-6.676153766708022,-6.734944252913276,-6.795285604369028,-6.857177821075286,-6.920620903032044,-6.9856148502393065,-7.052159662697068,-7.120255340405337,-7.189901883364103,-7.261099291573375,-7.333847565033148,-7.408146703743423,-7.483996707704199,-7.561397576915481
NAM ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,-24.870000000000005,-24.870000000000005,-24.870000000000005,-24.870000000000005,52.11999999999999,27.290000000000006,38.81,13.150000000000006,29.999999999999996,-174.87999999999997,-220.4,-210.21,-103.63000000000002,-178.73,-93.14999999999998,-64.13999999999999,-89.19999999999999,-72.06999999999994,-148.84,-324.72,-283.92,-253.9,-328.72999999999996,-306.1,-241.11,-241.11,-241.11,-241.11,-241.11,-241.11,-243.64982788326233,-243.88297977493536,-244.01996333200526,-244.06077855447214,-244.00542544233588,-243.85390399559657,-243.60621421425415,-243.26235609830866,-242.82232964776009,-242.28613486260844,-241.65377174285368,-240.9252402884959,-240.10054049953496,-239.17967237597097,-238.16263591780387,-237.0494311250337,-235.84005799766044,-234.53451653568413,-233.13280673910467,-231.63492860792215,-230.04088214213655,-228.35066734174788,-226.5642842067561,-224.68173273716127,-222.70301293296336,-220.6281247941623,-218.4570683207582,-216.18984351275103,-213.82645037014075,-211.3668888929273,-208.81115908111087,-206.15926093469142,-203.41119445366877,-200.56695963804307,-197.62655648781427,-194.58998500298244,-191.45724518354746,-188.22833702950945,-184.9032605408683,-181.4820157176241,-177.98666593800127,-174.54959147134687,-171.1928556958853,-167.9164586116167,-164.72040021854093,-161.604680516658,-158.569299505968,-155.61425718647084,-152.7395535581666,-149.94518862105517,-147.2311623751367,-144.5974748204111,-142.04412595687833,-139.57111578453848,-137.1784443033915,-134.86611151343743,-132.6341174146762,-130.48246200710784,-128.4111452907324,-126.42016726554982,-124.5095279315601,-122.67922728876327,-120.92926533715934,-119.25964207674825,-117.67035750753007,-116.16141162950474,-114.73280444267232,-113.38453594703275,-112.11660614258611,-110.92901502933232,-109.8217626072714,-108.79484887640334,-107.84827383672818,-106.98203748824591,-106.19613983095655,-105.49058086486002,-104.86536058995641,-104.32047900624565,-103.85593611372776,-103.47173191240276,-103.16786640227066
NonOECD ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,2802.699999999999,2802.699999999999,2802.699999999999,2802.699999999999,3228.39,3026.81,2881.02,2944.209999999999,2920.0099999999993,2944.7000000000003,3289.3299999999995,3041.2999999999997,2921.7699999999995,3393.8199999999993,4062.829999999999,4199.8099999999995,3974.8699999999994,4253.169999999999,3650.91,3431.8900000000003,3470.0800000000004,3670.600000000001,4210.6,3518.6699999999996,3819.0100000000007,3819.0100000000007,3819.0100000000007,3819.0000000000005,3819.140000000001,3819.310000000001,3901.920542500883,3975.4646546251743,4045.9684548112314,4113.431943059056,4177.855119368644,4239.237983739999,4297.580536173121,4352.882776668008,4405.144705224663,4454.366321843083,4500.547626523268,4543.688619265221,4583.789300068938,4620.849668934423,4654.869725861672,4685.849470850688,4713.78890390147,4738.68802501402,4760.546834188333,4779.365331424415,4795.143516722262,4807.881390081873,4817.578951503253,4824.236200986397,4827.853138531309,4828.429764137986,4825.966077806429,4820.462079536638,4811.917769328613,4800.333147182354,4785.7082130978615,4768.0429670751355,4747.337409114175,4723.591539214981,4696.805357377552,4666.97886360189,4634.112057887994,4598.204940235863,4559.257510645499,4517.269769116902,4472.8281037791285,4429.45084340654,4387.724376128194,4347.648701944093,4309.223820854234,4272.4497328586185,4237.326437957247,4203.853936150117,4172.032227437233,4141.861311818591,4113.341189294194,4086.471859864039,4061.2533235281276,4037.685580286459,4015.768630139033,3995.502473085852,3976.8871091269134,3959.922538262219,3944.6087604917675,3930.9457758155595,3918.9335842335945,3908.572185745873,3899.8615803523944,3892.801768053159,3887.392748848168,3883.63452273742,3881.5270897209152,3881.0704497986535,3882.2646029706366,3885.109549236861,3889.6052885973295,3895.751821052041,3903.549146600997,3912.9972652441948,3924.0961769816386,3936.845881813323,3951.2463797392525,3967.297670759424,3984.9997548738397,4004.352632082497,4025.3563023854003
RUS ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,-101.03,-101.03,-101.03,-101.03,-155.94,-114.86,-109.94,-67.49,-123.87,-102.08,-104.07,16.16,-134.99,-112.26,78.08,46.25,133.9,74.9,70.7,198.98,193.22,230.34,179.55,221.97,244.41,244.41,244.41,244.41,247.67,247.67,244.00770255707323,244.65355535297567,245.21960799960274,245.70586049695447,246.1123128450308,246.4389650438318,246.68581709335737,246.85286899360753,246.9401207445825,246.9475723462819,246.87522379870603,246.7230751018547,246.49112625572806,246.17937726032608,245.7878281156487,245.31647882169588,244.7653293784678,244.1343797859643,243.42363004418544,242.6330801531312,241.76273011280156,240.81257992319652,239.7826295843162,238.6728790961605,237.48332845872943,236.2139776720229,234.86482673604098,233.43587565078383,231.92712441625122,230.3385730324432,228.67022149935985,226.92206981700113,225.0941179853671,223.18636600445757,221.19881387427273,219.1314615948126,216.98430916607694,214.75735658806602,212.45060386077967,210.064050984218,207.61717398901914,205.2268290590126,202.9124922248365,200.67416348649098,198.51184284397596,196.42553029729137,194.41522584643738,192.48092949141386,190.62264123222087,188.84036106885833,187.1340890013264,185.5038250296249,183.94956915375388,182.47132137371344,181.06908168950346,179.74285010112402,178.49262660857508,177.3184112118566,176.2202039109687,175.19800470591125,174.25181359668431,173.3816305832879,172.587455665722,171.86928884398657,171.2271301180817,170.66097948800729,170.1708369537634,169.75670251535,169.41857617276716,169.15645792601478,168.97034777509293,168.8602457200016,168.8261517607408,168.86806589731043,168.98598812971065,169.17991845794126,169.4498568820025,169.7958034018942,170.2177580176164,170.7157207291691,171.28969153655234
SAFR ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,0.66,0.66,0.66,0.66,2.4,2.65,1.79,2.42,2.08,2.32,2.62,1.97,1.98,2.05,2.45,1.97,1.93,1.94,1.19,1.02,1.01,1.19,0.94,0.99,1.99,1.99,1.99,1.99,1.99,1.99,2.0246731719986832,2.0318417275012277,2.039480109659793,2.04758831847438,2.0561663539449873,2.0652142160716163,2.074731904854266,2.0847194202929367,2.0951767623876294,2.106103931138343,2.1175009265450777,2.129367748607833,2.1417043973266097,2.1545108727014077,2.1677871747322266,2.181533303419067,2.1957492587619285,2.210435040760811,2.2255906494157145,2.241216084726639,2.257311346693585,2.273876435316552,2.2909113505955405,2.30841609253055,2.3263906611215805,2.3448350563686318,2.3637492782717042,2.383133326830799,2.4029872020459138,2.4233109039170504,2.444104432444207,2.465367787627386,2.4871009694665855,2.5093039779618067,2.5319768131130487,2.555119474920312,2.5787319633835963,2.602814278502902,2.627366420278229,2.6523883887095763,2.6778968076675844,2.7039914203760906,2.730688850705733,2.7579890986565143,2.785892164228431,2.814398047421485,2.8435067482356775,2.8732182666710058,2.9035326027274717,2.934449756405074,2.9659697277038144,2.9980925166236916,3.0308181231647056,3.0641465473268563,3.0980777891101448,3.1326118485145695,3.1677487255401324,3.203488420186832,3.239830932454669,3.276776262343643,3.3143244098537528,3.352475374985001,3.3912291577373863,3.430585758110907,3.470545176105567,3.5111074117213623,3.5522724649582966,3.5940403358163664,3.6364110242955756,3.67938453039592,3.7229608541174017,3.76713999546002,3.8119219544237763,3.8573067310086695,3.9032943252147003,3.9498847370418653,3.9970779664901714,4.044874013559613,4.0932728782501915,4.142274560561907,4.19187906049476
US ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,-97.62,-97.62,-97.62,-97.62,-68.48,-66.02,-82.05,-69.24,-27.7,-364.21,-363.86,-382.25,-269.04,-356.51,-361.26,-333.74,-383.79,-363.14,-392.87,-381.86,-363.8,-380.93,-386.59,-375.81,-328.41,-328.41,-328.41,-328.41,-328.41,-328.41,-332.88620619696934,-333.01168502558835,-333.01053304883817,-332.88275026671874,-332.62833667923013,-332.2472922863722,-331.7396170881453,-331.10531108454893,-330.3443742755835,-329.45680666124883,-328.44260824154503,-327.301779016472,-326.0343189860297,-324.6402281502182,-323.1195065090375,-321.4721540624876,-319.69817081056846,-317.7975567532802,-315.7703118906227,-313.61643622259606,-311.3359297492,-308.92879247043487,-306.3950243863005,-303.7346254967971,-300.9475958019243,-298.0339353016823,-294.9936439960711,-291.82672188509076,-288.53316896874117,-285.1129852470224,-281.56617071993435,-277.8927253874772,-274.09264924965083,-270.1659423064552,-266.1126045578904,-261.9326360039564,-257.62603664465314,-253.19280647998067,-248.63294550993902,-243.9464537345282,-239.1629279475718,-234.45994891201215,-229.8671134216728,-225.38442147655383,-221.01187307665523,-216.749468221977,-212.59720691251917,-208.55508914828164,-204.6231149292645,-200.80128425546764,-197.08959712689128,-193.48805354353522,-189.9966535053995,-186.61539701248415,-183.34428406478915,-180.18331466231461,-177.13248880506035,-174.19180649302646,-171.36126772621296,-168.64087250461984,-166.03062082824707,-163.53051269709465,-161.14054811116256,-158.86072707045082,-156.69104957495958,-154.6315156246886,-152.682125219638,-150.84287835980777,-149.1137750451979,-147.4948152758084,-145.98599905163925,-144.58732637269046,-143.29879723896207,-142.12041165045397,-141.05216960716632,-140.09407110909896,-139.24611615625201,-138.50830474862542,-137.8806368862192,-137.36311256903332,-136.9557317970678
World ,Forests & Wetlands,CO2,CO2,pathway,,,,,,,,,,,,,,,,,,,,2679.4799999999996,2679.4799999999996,2679.4799999999996,2679.4799999999996,3181.78,2953.1499999999996,2821.45,2859.1499999999996,2850.99,2928.37,3220.25,2972.8399999999997,2953.3900000000003,3342.7199999999993,4065.7800000000007,4231.43,3987.1400000000003,4280.43,3603.010000000001,3133.77,3212.06,3443.0199999999995,3908.1400000000003,3238.58,3605.0799999999995,3605.0699999999997,3605.0699999999997,3605.0299999999997,3605.0300000000007,3605.1900000000005,3658.069054458085,3693.3984800037333,3726.983365618684,3758.823711302937,3788.919517056492,3817.2707828793505,3843.8775087715103,3868.7396947329717,3891.8573407637364,3913.2304468638026,3932.859013033171,3950.743039271843,3966.882525579816,3981.2774719570925,3993.92787840367,4004.83374491955,4013.995071504732,4021.411858159218,4027.0841048830057,4031.011811676095,4033.1949785384863,4033.6336054701806,4032.3276924711768,4029.2772395414754,4024.482246681077,4017.94271388998,4009.6586411681856,3999.6300285156935,3987.856875932503,3974.339183418615,3959.07695097403,3942.070178598747,3923.3188662927664,3902.8230140560872,3880.582621888711,3856.597689790638,3830.868217761866,3803.394205802397,3774.1756539122302,3743.2125620913657,3710.8863028524506,3679.485111271374,3649.3903598607812,3620.6020486206744,3593.1201775510535,3566.944746651918,3542.075755923268,3518.513205365102,3496.257094977422,3475.3074247602276,3455.664194713518,3437.327404837294,3420.2970551315548,3404.5731455963014,3390.155676231533,3377.0446470372513,3365.240058013453,3354.741909160141,3345.5502004773143,3337.6649319649723,3331.0861036231154,3325.8137154517444,3321.847767450859,3319.188259620458,3317.8351919605443,3317.7885644711137,3319.0483771521695,3321.6146300037103,3325.487323025737,3330.6664562182486,3337.152029581246,3344.9440431147273,3354.042496818695,3364.447390693147,3376.1587247380858,3389.1764989535077,3403.500713339417,3419.131367895811,3436.0684626226903,3454.3119975200543,3473.861972587905
 OECD ,Electricity,CH4,CH4,baseline,726.7714972908918,708.7525986222869,706.8035928180818,668.560419027131,657.5467127004393,671.3765369309907,639.2688680017425,674.2693505925386,700.4572788404323,696.1361913922561,676.7269815401081,695.2191188437985,646.1492901836357,626.7808315525356,622.6167839056586,609.2636289073123,613.615198831634,596.2634946577734,592.1260746059406,591.0710566570135,583.70957047606,578.9529590245003,566.1181401290402,556.638324711646,555.363952876214,558.3221174539616,560.7752178820317,545.6087335687847,523.4913411033873,520.4189336416752,515.5557060695788,495.5652208283647,492.5689158268112,487.96300726942144,479.49466320273876,487.9017587477158,486.6785960681128,502.50505400754474,483.23673587593345,480.272095343454,466.25635311660966,458.28965053429266,460.7816497163632,457.95052276322974,447.82497962220464,431.4134437324973,432.5768941540749,428.10925176380044,421.6391807382724,421.4993895823238,423.1459974102326,424.7011408848417,426.16482000615133,427.5370347741612,428.81778518887154,430.0070712502822,431.1048929583933,432.1112503132048,433.02614331471653,433.84957196292874,434.5815362578413,435.2220361994543,435.77107178776754,436.22864302278117,436.5947499044953,436.86939243290965,437.0525706080245,437.1442844298396,437.1445338983552,437.053319013571,436.8706397754873,436.596496184104,436.230888239421,435.7738159414385,435.2252792901562,434.58527828557436,433.8538129276929,433.0308832165119,432.1164891520311,431.1106307342508,430.0133079631708,428.8245208387912,427.54426936111196,426.17255353013314,424.70937334585466,423.1547288082765,421.50861991739873,419.77104667322135,417.9420090757444,416.03299511777624,414.1129327561679,412.19330998372766,410.2741268004558,408.3553832063521,406.4370792014167,404.5192147856496,402.60178995905056,400.68480472161997,398.76825907335746,396.8521530142633,394.9364865443374,393.0212596635797,391.1064723719902,389.19212466956907,387.27821655631607,385.3647480322314,383.4517190973148,381.53912975156663,379.62697999498664,377.7152698275749,375.80399924933135,373.8931682602561,371.982776860349,370.0728250496103,368.16331282803964,366.2542401956374,364.34560715240326,362.4374136983376,360.52965983344,358.6223455577107,356.71547087114953,354.80903577375676,352.9030402655322,350.9974843464759,349.09236801658767,347.1876912758679,345.2834541243162,343.37965656193285,341.4762985887177,339.5733802046709
