IEA Region,Sector,Metric,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
CHINA ,TFC,Oil,894.205,919.525014008967,950.0569883010862,985.800922876358,1026.756817734782,1072.924672876358,1124.3044883010864,1180.8962640089671,1242.7,1306.52,1353.1820863638554,1353.3253150271996,1353.5686574945212,1353.91211376582,1354.3556838410966,1354.8993677203503,1355.5431654035815,1356.28707689079,1357.1311021819756,1358.0752412771394,1359.11949417628,1360.2638608793984,1361.508341386494,1362.852935697567,1364.2976438126175,1365.8424657316455,1367.4874014546506,1369.2324509816335,1371.0776143125934,1373.0228914475313,1375.0682823864458,1377.2137871293382,1379.459405676208,1381.8051380270551,1384.2509841818796,1386.7969441406817,1389.4430179034612,1392.1892054702178,1395.0355068409522,1397.9819220156637,1401.0284509943526,1404.1750937770191,1407.421850363663,1410.768720754284,1414.2157049488828,1417.7628029474586,1421.4100147500121,1425.1573403565428,1429.0047797670513,1432.9523329815374,1437.0,1441.1477808224408,1445.3956754488586,1449.743683879254,1454.1918061136266,1458.7400421519767,1463.3883919943046,1468.1368556406096,1472.985433090892,1477.9341243451518,1482.9829294033887,1488.1318482656034,1493.3808809317954,1498.730027401965,1504.1792876761117,1509.7286617542359,1515.3781496363376,1521.1277513224168,1526.977466812473,1532.927296106507,1538.9772392045181,1545.127296106507,1551.377466812473,1557.7277513224167,1564.1781496363374,1570.7286617542359,1577.3792876761115,1584.1300274019648,1590.9808809317954,1597.9318482656035,1604.9829294033887,1612.1341243451516,1619.3854330908914,1626.7368556406093,1634.1883919943043,1641.7400421519767,1649.3918061136264,1657.1436838792538,1664.9956754488585,1672.9477808224406,1681.0
CHINA ,TFC,Natural gas,156.748,173.67126908679904,192.2188898630841,212.39086232885512,234.18718648411215,257.60786232885516,282.65288986308406,309.32226908679905,337.616,367.326,397.20377347067773,414.0368206447369,430.6512451772153,447.0470470681128,463.22422631742944,479.1827829251654,494.9227168913204,510.4440282158947,525.7467168988879,540.8307829403005,555.6962263401323,570.3430470983832,584.7712452150532,598.9808206901427,612.971773523651,626.7441037155786,640.2978112659254,653.6328961746914,666.7493584418764,679.6471980674808,692.3264150515042,704.787009393947,717.0289810948088,729.0523301540899,740.8570565717899,752.4431603479093,763.8106414824477,774.9594999754055,785.8897358267823,796.6013490365783,807.0943396047935,817.368707531428,827.4244528164816,837.2615754599542,846.8800754618461,856.2799528221572,865.4612075408874,874.4238396180368,883.1678490536053,891.6932358475933,900.0000000000001,908.0881415108263,915.9576603800715,923.6085566077359,931.0408301938196,938.2544811383225,945.2495094412444,952.0259151025857,958.583698122346,964.9228585005255,971.043396237124,976.945311332142,982.6286037855789,988.0932735974352,993.3393207677105,998.366745296405,1003.1755471835188,1007.7657264290517,1012.1372830330038,1016.290216995375,1020.2245283161653,1023.9402169953751,1027.4372830330037,1030.7157264290518,1033.7755471835187,1036.616745296405,1039.2393207677105,1041.6432735974352,1043.828603785579,1045.795311332142,1047.543396237124,1049.0728585005254,1050.3836981223458,1051.4759151025855,1052.3495094412442,1053.0044811383223,1053.4408301938195,1053.658556607736,1053.6576603800715,1053.4381415108262,1053.0
INDIA ,TFC,Total final consumption,752.458,787.9707450906344,824.5506344410876,862.1976680513595,900.9118459214502,940.6931680513596,981.5416344410876,1023.4572450906345,1066.44,1109.79,1149.3078500755287,1186.3164019008452,1222.8651461324584,1258.9540827703693,1294.583211814577,1329.752533265082,1364.4620471218843,1398.711753384984,1432.5016520543804,1465.8317431300745,1498.7020266120658,1531.1125025003541,1563.0631707949397,1594.5540314958223,1625.585084603002,1656.1563301164792,1686.2677680362538,1715.9193983623252,1745.111221094694,1773.8432362333601,1802.1154437783232,1829.9278437295836,1857.2804360871414,1884.1732208509961,1910.6061980211482,1936.5793675975972,1962.092729580344,1987.1462839693872,2011.740030764728,2035.8739699663663,2059.5481015743017,2082.762425588534,2105.5169420090638,2127.8116508358903,2149.6465520690144,2171.0216457084352,2191.936931754154,2212.3924102061696,2232.3880810644823,2251.9239443290926,2271.0,2289.6162480772045,2307.7726885607062,2325.469321450505,2342.706146746601,2359.4831644489946,2375.8003745576852,2391.6577770726726,2407.055371993958,2421.9931593215397,2436.4711390554194,2450.489311195596,2464.0476757420693,2477.1462326948404,2489.7849820539086,2501.963923819274,2513.6830579909365,2524.9423845688966,2535.7419035531534,2546.081614943708,2555.961518740559,2565.3816149437075,2574.3419035531533,2582.8423845688967,2590.8830579909363,2598.463923819274,2605.584982053909,2612.2462326948403,2618.44767574207,2624.189311195596,2629.4711390554194,2634.29315932154,2638.6553719939575,2642.557777072673,2646.000374557685,2648.9831644489946,2651.506146746601,2653.569321450505,2655.1726885607063,2656.3162480772044,2657.0
INDIA ,TFC,Coal,382.619,389.8272022522015,398.89688243234554,409.8280405404319,422.62067657646077,437.274790540432,453.7903824323455,472.16745225220154,492.406,513.819,532.2842981977566,547.9902883585276,563.504581205672,578.8271767391902,593.9580749590818,608.8972758653472,623.6447794579861,638.2005857369986,652.5646947023847,666.7371063541445,680.7178206922778,694.5068377167848,708.1041574276653,721.5097798249193,734.723704908547,747.7459326785483,760.5764631349233,773.2152962776718,785.6624321067937,797.9178706222895,809.9816118241588,821.8536557124016,833.5340022870182,845.0226515480083,856.3196034953719,867.4248581291092,878.3384154492201,889.0602754557045,899.5904381485626,909.9289035277943,920.0756715933995,930.0307423453784,939.7941157837308,949.3657919084569,958.7457707195566,967.9340522170297,976.9306364008767,985.7355232710971,994.3487128276913,1002.7702050706588,1011.0,1019.038097615715,1026.8844979178034,1034.5392009062653,1042.002206581101,1049.2735149423102,1056.3531259898932,1063.2410397238496,1069.9372561441796,1076.4417752508832,1082.7545970439605,1088.8757215234114,1094.8051486892357,1100.5428785414338,1106.0889110800053,1111.4432463049507,1116.6058842162693,1121.5768248139618,1126.3560680980277,1130.9436140684675,1135.3394627252806,1139.5436140684674,1143.5560680980275,1147.3768248139618,1151.0058842162694,1154.4432463049504,1157.6889110800053,1160.7428785414336,1163.6051486892356,1166.2757215234112,1168.7545970439603,1171.0417752508833,1173.1372561441794,1175.0410397238495,1176.7531259898929,1178.2735149423102,1179.602206581101,1180.7392009062653,1181.6844979178034,1182.438097615715,1183.0
INDIA ,TFC,Oil,358.116,382.83282919211064,407.08920718647545,430.88513398309425,454.2206095819673,477.0956339830943,499.51020718647544,521.4643291921107,542.958,563.82,583.0230115312507,601.1352807899325,619.0238144308211,636.6886124539167,654.1296748592194,671.3470016467292,688.3405928164459,705.1104483683698,721.6565683025005,737.9789526188385,754.0776013173834,769.9525143981352,785.6036918610943,801.0311337062602,816.2348399336333,831.2148105432133,845.9710455350004,860.5035449089946,874.8123086651956,888.8973368036039,902.7586293242191,916.3961862270413,929.8100075120706,943.000093179307,955.9664432287502,968.7090576604006,981.2279364742581,993.5230796703224,1005.594487248594,1017.4421592090725,1029.0660955517578,1040.4662962766506,1051.6427613837502,1062.5954908730569,1073.3244847445703,1083.829742998291,1094.1112656342189,1104.1690526523535,1114.0031040526953,1123.6134198352443,1133.0,1142.162844546963,1151.1019534761328,1159.8173267875097,1168.3089644810937,1176.5768665568849,1184.6210330148829,1192.441463855088,1200.0381590775,1207.4111186821192,1214.5603426689454,1221.4858310379786,1228.1875837892187,1234.665600922666,1240.9198824383202,1246.9504283361816,1252.75723861625,1258.3403132785256,1263.6996523230077,1268.8352557496974,1273.7471235585936,1278.4352557496973,1282.8996523230078,1287.1403132785254,1291.15723861625,1294.9504283361816,1298.5198824383203,1301.865600922666,1304.9875837892187,1307.8858310379785,1310.5603426689454,1313.011118682119,1315.2381590774999,1317.241463855088,1319.0210330148827,1320.5768665568849,1321.9089644810938,1323.0173267875098,1323.9019534761328,1324.5628445469629,1325.0
INDIA ,TFC,Natural gas,11.723,15.312167889053152,18.56700209551969,21.487502619399613,24.073669460692923,26.325502619399614,28.24300209551969,29.826167889053153,31.075,32.148,33.996177318891824,37.198819474845536,40.35645924162356,43.46909661922589,46.536731607652506,49.55936420690345,52.53699441697871,55.46962223787826,58.35724766960211,61.199870712150286,63.99749136552276,66.75010962971955,69.45772550474064,72.12033899058603,74.73795008725574,77.31055879474977,79.83816511306809,82.32076904221073,84.75837058217763,87.15096973296889,89.49856649458444,91.80116086702431,94.05875285028847,96.27134244437696,98.43892964928973,100.56151446502682,102.6390968915882,104.67167692897391,106.65925457718393,108.60182983621824,110.49940270607685,112.35197318675978,114.15954127826703,115.92210698059858,117.63967029375443,119.31223121773459,120.93978975253906,122.52234589816784,124.05989965462092,125.55245102189832,127.0,128.40254658892604,129.76009078867634,131.07263259925097,132.34017202064987,133.56270905287312,134.74024369592067,135.87277594979253,136.96030581448866,138.00283329000914,139.0003583763539,139.95288107352297,140.86040138151637,141.72291930033407,142.54043482997605,143.3129479704424,144.040458721733,144.72296708384795,145.36047305678716,145.95297664055067,146.50047783513853,147.00297664055068,147.46047305678715,147.87296708384793,148.24045872173298,148.56294797044237,148.84043482997606,149.07291930033406,149.26040138151637,149.402881073523,149.5003583763539,149.55283329000912,149.56030581448866,149.5227759497925,149.44024369592063,149.31270905287312,149.14017202064986,148.92263259925096,148.6600907886763,148.352546588926,148.0
JPN ,TFC,Total final consumption,577.55,571.5023363287694,564.6745765636047,557.066720704506,548.6787687514731,539.510720704506,529.5625765636048,518.8343363287695,507.326,495.482,485.96893086499114,482.6132112484493,479.3437222136981,476.1604637607374,473.0634358895675,470.05263860018806,467.1280718925993,464.28973576680113,461.53763022279355,458.8717552605768,456.29211088015046,453.7986970815149,451.3915138646697,449.0705612296153,446.83583917635156,444.68734770487833,442.6250868151958,440.64905650730384,438.75925678120245,436.95568763689187,435.2383490743717,433.6072410936423,432.06236369470344,430.60371687755514,429.2313006421976,427.94511498863056,426.7451599168542,425.6314354268684,424.6039415186733,423.6626781922688,422.80764544765486,422.0388432848316,421.35627170379905,420.75993070455695,420.24982028710554,419.8259404514447,419.48829119757454,419.23687252549496,419.071684435206,418.9927269267078,419.0,419.093503655083,419.27323789195646,419.5392027106206,419.89139811107543,420.3298240933208,420.8544806573569,421.46536780318354,422.1624855308008,422.94583384020865,423.8154127314071,424.7712222043963,425.813262259176,426.9415328957463,428.1560341141073,429.4567659142589,430.8437282962011,432.31692125993396,433.8763448054574,435.52199893277145,437.25388364187614,439.0719989327715,440.9763448054573,442.96692125993394,445.0437282962011,447.2067659142589,449.4560341141073,451.7915328957463,454.21326225917596,456.7212222043962,459.3154127314071,461.9958338402086,464.7624855308007,467.6153678031835,470.5544806573568,473.5798240933208,476.6913981110754,479.8892027106206,483.1732378919565,486.54350365508293,490.0
JPN ,TFC,Coal,111.753,112.6400479462621,113.01765362216359,112.88581702770452,112.24453816288481,111.09381702770452,109.4336536221636,107.26404794626208,104.585,101.548,99.0619892459986,98.50499652091304,97.96366753910621,97.43800230057812,96.92800080532881,96.43366305335823,95.95498904466639,95.49197877925334,95.044632257119,94.61294947826343,94.19693044268658,93.79657515038852,93.41188360136918,93.04285579562858,92.68949173316676,92.35179141398366,92.02975483807933,91.72338200545376,91.43267291610691,91.15762757003883,90.89824596724948,90.6545281077389,90.42647399150705,90.21408361855396,90.01735698887963,89.83629410248403,89.67089495936719,89.52115955952908,89.38708790296974,89.26867998968915,89.16593581968729,89.0788553929642,89.00743870951986,88.95168576935424,88.91159657246739,88.88717111885929,88.87840940852993,88.88531144147933,88.90787721770748,88.94610673721438,89.0,89.0695570060644,89.15477775540754,89.25566224802942,89.37221048393008,89.50442246310945,89.6522981855676,89.81583765130449,89.99504086032013,90.1899078126145,90.40043850818763,90.62663294703952,90.86849112917017,91.12601305457954,91.39919872326767,91.68804813523455,91.99256129048018,92.31273818900456,92.64857883080768,93.00008321588956,93.36725134425018,93.75008321588956,94.14857883080768,94.56273818900456,94.99256129048018,95.43804813523454,95.89919872326766,96.37601305457954,96.86849112917015,97.37663294703952,97.90043850818763,98.4399078126145,98.9950408603201,99.56583765130449,100.15229818556759,100.75442246310945,101.37221048393006,102.00566224802942,102.65477775540754,103.3195570060644,104.0
JPN ,TFC,Oil,398.572,389.1786853016327,380.19913908851316,371.63336136064146,363.4813521180176,355.74311136064154,348.41863908851315,341.50793530163264,335.011,328.933,323.3049361999421,319.59578388500677,315.96619715519637,312.416176010511,308.94572045095055,305.55483047651506,302.24350608720454,299.011747283019,295.85955406395834,292.78692643002273,289.7938643812121,286.88036791752637,284.04643703896556,281.2920717455298,278.617272037219,276.02203791403315,273.50636937597227,271.0702664230363,268.7137290552254,266.43675727253935,264.23935107497834,262.1215104625423,260.0832354352312,258.12452599304504,256.24538213598385,254.44580386404763,252.7257911772364,251.08534407555007,249.52446255898877,248.0431466275524,246.641396281241,245.31921152005458,244.07659234399313,242.9135387530566,241.83005074724508,240.8261283265585,239.90177149099688,239.05698024056022,238.29175457524852,237.60609449506183,237.00000000000003,236.47347109006327,236.0265077652514,235.65911002556456,235.3712778710027,235.16301130156572,235.03431031725376,234.98517491806672,235.0156051040047,235.1256008750676,235.31516223125547,235.58428917256833,235.93298169900612,236.3612398105689,236.86906350725667,237.45645278906937,238.12340765600698,238.86992810806964,239.6960141452572,240.60166576756976,241.58688297500726,242.6516657675698,243.79601414525717,245.01992810806962,246.323407656007,247.70645278906932,249.16906350725662,250.71123981056888,252.33298169900613,254.03428917256832,255.81516223125544,257.6756008750676,259.6156051040046,261.63517491806675,263.7343103172537,265.9130113015657,268.1712778710026,270.5091100255645,272.92650776525136,275.4234710900632,278.0
JPN ,TFC,Natural gas,67.225,69.6855189502046,71.46110391463648,72.5517548932956,72.95747188618198,72.6782548932956,71.71410391463647,70.0650189502046,67.731,65.0,63.59973656606887,64.47305886251819,65.33800599432129,66.19457796147819,67.04277476398887,67.88259640185336,68.71404287507166,69.53711418364372,70.35181032756958,71.15813130684924,71.95607712148269,72.74564777146996,73.52684325681098,74.29966357750581,75.06410873355443,75.82017872495685,76.56787355171306,77.30719321382307,78.03813771128685,78.76070704410446,79.47490121227582,80.180720215801,80.87816405467997,81.56723272891274,82.24792623849928,82.92024458343963,83.58418776373377,84.2397557793817,84.88694863038343,85.52576631673895,86.15620883844825,86.77827619551138,87.39196838792827,87.99728541569897,88.59422727882344,89.18279397730171,89.76298551113379,90.33480188031965,90.8982430848593,91.45330912475276,92.0,92.53831571060104,93.06825625655586,93.58982163786447,94.1030118545269,94.60782690654311,95.10426679391311,95.5923315166369,96.0720210747145,96.54333546814587,97.00627469693103,97.46083876107002,97.90702766056276,98.34484139540933,98.77427996560968,99.1953433711638,99.60803161207174,100.01234468833347,100.40828259994898,100.7958453469183,101.17503292924138,101.5458453469183,101.90828259994898,102.26234468833349,102.60803161207173,102.9453433711638,103.27427996560967,103.59484139540933,103.90702766056278,104.21083876107002,104.50627469693104,104.79333546814588,105.07202107471448,105.34233151663692,105.60426679391311,105.85782690654311,106.1030118545269,106.33982163786449,106.56825625655587,106.78831571060105,107.0
 OECD ,TFC,Total final consumption,6535.16,6578.702645904309,6609.114535835957,6626.395669794947,6630.546047781278,6621.565669794947,6599.454535835957,6564.212645904308,6515.84,6455.41,6389.36305716612,6355.342055977754,6322.306281700118,6290.255734333211,6259.190413877032,6229.110320331582,6200.01545369686,6171.90581397287,6144.7814011596065,6118.642215257071,6093.488256265266,6069.3195241841895,6046.136019013842,6023.937740754222,6002.724689405332,5982.49686496717,5963.254267439737,5944.996896823034,5927.724753117059,5911.437836321813,5896.136146437295,5881.819683463506,5868.488447400447,5856.142438248116,5844.781656006514,5834.40610067564,5825.015772255497,5816.61067074608,5809.1907961473935,5802.756148459436,5797.306727682206,5792.842533815706,5789.363566859935,5786.869826814892,5785.361313680578,5784.838027456993,5785.299968144137,5786.747135742009,5789.179530250611,5792.597151669942,5797.0,5802.388075240789,5808.761377392305,5816.11990645455,5824.463662427525,5833.792645311228,5844.1068551056605,5855.406291810821,5867.690955426711,5880.960845953329,5895.215963390676,5910.456307738753,5926.681878997558,5943.892677167092,5962.088702247354,5981.269954238345,6001.436433140067,6022.588138952516,6044.7250716756935,6067.8472313096,6091.954617854235,6117.0472313096,6143.125071675693,6170.188138952515,6198.236433140066,6227.269954238345,6257.288702247355,6288.292677167092,6320.281878997557,6353.256307738753,6387.215963390676,6422.160845953329,6458.09095542671,6495.0062918108215,6532.90685510566,6571.792645311228,6611.663662427524,6652.51990645455,6694.361377392305,6737.188075240788,6781.0
 OECD ,TFC,Coal,544.511,546.5965779373164,544.6755264639711,538.7478455799637,528.8135352852948,514.8725955799639,496.925026463971,474.97082793731636,449.01,420.622,399.283572025187,397.5261516905004,395.8251585883295,394.1805927186744,392.59245408153487,391.0607426769113,389.58545850480334,388.1666015652112,386.8041718581346,385.498169383574,384.248594141529,383.0554461319998,381.9187253549863,380.83843181048854,379.81456549850657,378.8471264190403,377.9361145720898,377.08152995765505,376.283372575736,375.54164242633277,374.85633950944515,374.2274638250733,373.65501537321734,373.13899415387704,372.67940016705245,372.2762334127436,371.9294938909505,371.6391816016731,371.40529654491155,371.22783872066566,371.1068081289355,371.04220476972114,371.0340286430225,371.0822797488396,371.18695808717246,371.34806365802103,371.5655964613853,371.83955649726533,372.1699437656612,372.5567582665728,373.0,373.4996689659431,374.0557651644018,374.66828859537634,375.3372392588666,376.0626171548726,376.8444222833944,377.68265464443186,378.5773142379851,379.52840106405404,380.5359151226387,381.5998564137392,382.7202249373554,383.8970206934873,385.130243682135,386.41989390329843,387.7659713569776,389.1684760431725,390.62740796188314,392.1427671131095,393.71455349685164,395.3427671131096,397.0274079618831,398.76847604317254,400.56597135697757,402.41989390329843,404.330243682135,406.2970206934873,408.3202249373554,410.39985641373926,412.5359151226387,414.7284010640541,416.977314237985,419.2826546444319,421.6444222833943,424.0626171548726,426.5372392588666,429.0682885953763,431.6557651644018,434.29966896594306,437.0
 OECD ,TFC,Oil,4353.34,4360.569847713248,4364.256524651282,4364.400030814103,4361.000366201711,4354.057530814103,4343.571524651283,4329.542347713248,4311.97,4289.52,4254.185458644019,4220.401374400694,4187.438031069022,4155.295428649003,4123.973567140636,4093.4724465439213,4063.79206685886,4034.9324280854507,4006.893530223693,3979.6753732735897,3953.2779572351374,3927.7012821083385,3902.945347893191,3879.010154589697,3855.895702197855,3833.6019907176656,3812.1290201491292,3791.4767904922446,3771.6453017470126,3752.6345539134345,3734.4445469915067,3717.075280981233,3700.526755882611,3684.7989716956426,3669.8919284203257,3655.8056260566614,3642.54006460465,3630.0952440642905,3618.471164435584,3607.6678257185304,3597.685227913128,3588.523371019379,3580.1822550372826,3572.6618799668386,3565.9622458080466,3560.0833525609078,3555.025200225421,3550.7877888015864,3547.3711182894053,3544.7751886888773,3543.0,3542.045552222776,3541.9118453572046,3542.5988794032855,3544.106654361019,3546.435170230405,3549.584427011444,3553.5544247041353,3558.3451633084787,3563.956642824475,3570.388863252123,3577.6418245914247,3585.7155268423785,3594.6099700049845,3604.3251540792435,3614.8610790651546,3626.217744962718,3638.3951517719347,3651.3932994928027,3665.2121881253242,3679.8518176694974,3695.3121881253246,3711.5932994928025,3728.6951517719344,3746.617744962718,3765.361079065154,3784.925154079243,3805.3099700049843,3826.5155268423787,3848.541824591425,3871.388863252123,3895.0566428244747,3919.5451633084785,3944.8544247041355,3970.9844270114436,3997.935170230405,4025.706654361019,4054.2988794032854,4083.7118453572048,4113.945552222776,4145.0
 OECD ,TFC,Natural gas,1637.31,1671.5161421814403,1700.146958025326,1723.2024475316575,1740.682610700435,1752.587447531658,1758.9169580253263,1759.6711421814402,1754.85,1745.28,1735.919953295408,1737.3901175322353,1738.969606739872,1740.6584209183181,1742.456560067574,1744.3640241876394,1746.3808132785146,1748.5069273401996,1750.7423663726938,1753.0871303759982,1755.5412193501115,1758.104633295035,1760.777372210768,1763.5594360973105,1766.4508249546627,1769.4515387828244,1772.561577581796,1775.7809413515774,1779.1096300921677,1782.5476438035685,1786.0949824857782,1789.751646138798,1793.5176347626273,1797.3929483572663,1801.3775869227147,1805.4715504589726,1809.6748389660404,1813.987452443918,1818.409390892605,1822.9406543121015,1827.5812427024077,1832.3311560635236,1837.1903943954494,1842.1589576981844,1847.2368459717293,1852.4240592160836,1857.7205974312476,1863.1264606172213,1868.6416487740048,1874.266161901598,1880.0000000000002,1885.8431630692126,1891.7956511092343,1897.8574641200657,1904.0286021017068,1910.3090650541576,1916.6988529774183,1923.1979658714881,1929.8064037363679,1936.524166572057,1943.3512543785557,1950.2876671558645,1957.3334049039827,1964.4884676229103,1971.7528553126476,1979.1265679731948,1986.6096056045512,1994.2019682067178,2001.9036557796935,2009.7146683234791,2017.6350058380742,2025.6646683234794,2033.8036557796934,2042.051968206718,2050.4096056045514,2058.8765679731946,2067.4528553126474,2076.13846762291,2084.9334049039826,2093.8376671558644,2102.8512543785555,2111.9741665720567,2121.206403736367,2130.547965871488,2139.9988529774178,2149.5590650541576,2159.2286021017067,2169.0074641200654,2178.895651109234,2188.8931630692123,2199.0
NonOECD ,TFC,Total final consumption,8730.33,8839.769943206164,8963.983116924855,9102.969521156068,9256.729155899808,9425.26202115607,9608.568116924855,9806.647443206164,10019.5,10238.5,10411.892719368023,10522.547333866525,10632.353131314632,10741.310111712342,10849.41827505966,10956.67762135658,11063.08815060311,11168.649862799242,11273.362757944975,11377.226836040321,11480.242097085265,11582.408541079818,11683.726168023974,11784.194977917736,11883.814970761103,11982.586146554075,12080.508505296651,12177.582046988835,12273.806771630618,12369.182679222013,12463.709769763009,12557.388043253612,12650.217499693817,12742.198139083632,12833.32996142305,12923.61296671207,13013.047154950696,13101.632526138928,13189.369080276765,13276.256817364208,13362.295737401255,13447.485840387908,13531.827126324166,13615.319595210025,13697.963247045494,13779.758081830565,13860.704099565242,13940.801300249523,14020.049683883411,14098.449250466903,14176.0,14252.701932482703,14328.55504791501,14403.559346296923,14477.714827628439,14551.021491909562,14623.479339140289,14695.088369320621,14765.848582450559,14835.759978530103,14904.822557559248,14973.036319538001,15040.40126446636,15106.91739234432,15172.584703171888,15237.40319694906,15301.372873675838,15364.493733352221,15426.765775978209,15488.189001553801,15548.763410078998,15608.4890015538,15667.365775978207,15725.393733352223,15782.572873675837,15838.90319694906,15894.384703171889,15949.017392344322,16002.801264466358,16055.736319538002,16107.822557559248,16159.059978530102,16209.448582450557,16258.988369320623,16307.679339140288,16355.521491909562,16402.514827628438,16448.65934629692,16493.95504791501,16538.401932482702,16582.0
NonOECD ,TFC,Coal,3929.14,3912.986981495468,3899.5894682779453,3888.9474603474323,3881.060957703928,3875.929960347433,3873.5544682779464,3873.9344814954684,3877.07,3881.19,3875.6683387462235,3869.9444223990986,3864.5977987636893,3859.6284678399975,3855.036429628021,3850.8216841277617,3846.9842313392182,3843.5240712623918,3840.4412038972805,3837.7356292438876,3835.407347302209,3833.4563580722483,3831.882661554003,3830.6862577474744,3829.8671466526625,3829.4253282695668,3829.3608025981875,3829.6735696385244,3830.3636293905774,3831.4309818543484,3832.875627029834,3834.6975649170367,3836.8967955159555,3839.4733188265914,3842.4271348489433,3845.758243583011,3849.4666450287955,3853.5523391862966,3858.015326055514,3862.8556056364478,3868.0731779290973,3873.668042933464,3879.6402006495473,3885.989651077346,3892.716394216862,3899.8204300680936,3907.301758631043,3915.160379905707,3923.3962938920886,3932.0095005901862,3941.0,3950.367792121531,3960.1128769547777,3970.23525449974,3980.7349247564207,3991.611887724816,4002.866143404929,4014.497691796757,4026.506532900303,4038.892666715564,4051.656093242542,4064.7968124812364,4078.3148244316467,4092.210129093774,4106.482726467617,4121.132616553177,4136.159799350454,4151.564274859446,4167.346043080155,4183.50510401258,4200.041457656722,4216.955104012581,4234.246043080155,4251.914274859446,4269.959799350453,4288.382616553177,4307.182726467618,4326.360129093773,4345.914824431647,4365.846812481236,4386.156093242542,4406.842666715564,4427.906532900302,4449.347691796757,4471.166143404928,4493.3618877248155,4515.93492475642,4538.885254499741,4562.212876954777,4585.9177921215305,4610.0
NonOECD ,TFC,Oil,3608.64,3746.0717977384234,3878.5923675515833,4006.2017094394787,4128.899823402112,4246.68670943948,4359.5623675515835,4467.526797738423,4570.58,4667.31,4749.244951720555,4814.569905078447,4879.288136531165,4943.399646078706,5006.904433721074,5069.802499458268,5132.093843290287,5193.778465217131,5254.856365238799,5315.327543355294,5375.191999566614,5434.449733872761,5493.100746273731,5551.145036769527,5608.582605360148,5665.413452045595,5721.637576825866,5777.254979700965,5832.265660670887,5886.669619735636,5940.466856895208,5993.657372149608,6046.241165498833,6098.218236942882,6149.5885864817565,6200.352214115456,6250.509119843983,6300.059303667333,6349.002765585509,6397.339505598511,6445.069523706337,6492.19281990899,6538.709394206468,6584.61924659877,6629.922377085899,6674.618785667852,6718.708472344631,6762.191437116235,6805.067679982665,6847.337200943921,6889.0,6930.056077150906,6970.505432396637,7010.348065737194,7049.583977172577,7088.2131667027825,7126.235634327815,7163.651380047673,7200.4604038623565,7236.662705771865,7272.258285776198,7307.247143875358,7341.629280069343,7375.4046943581525,7408.5733867417875,7441.135357220248,7473.090605793535,7504.439132461646,7535.1809372245825,7565.316020082344,7594.844381034931,7623.766020082345,7652.08093722458,7679.789132461645,7706.890605793533,7733.385357220248,7759.273386741788,7784.554694358152,7809.229280069343,7833.297143875358,7856.758285776198,7879.612705771865,7901.860403862355,7923.501380047674,7944.5356343278145,7964.9631667027825,7984.783977172574,8003.998065737193,8022.605432396637,8040.6060771509065,8058.0
NonOECD ,TFC,Natural gas,1192.54,1180.698623285873,1185.7865684900685,1207.8038356125858,1246.7504246534247,1302.6263356125858,1375.4315684900685,1465.1661232858733,1571.83,1689.98,1786.9569314911832,1837.974158101355,1888.3726077937088,1938.1522805682441,1987.3131764249617,2035.8552953638614,2083.778637384943,2131.0832024882066,2177.768990673652,2223.83600194128,2269.2842362910887,2314.113693723081,2358.3243742372542,2401.91627783361,2444.8894045121474,2487.2437542728667,2528.9793271157682,2570.096123040852,2610.5941420481167,2650.4733841375646,2689.733849309194,2728.3755375630053,2766.398448898999,2803.802583317175,2840.587940817532,2876.754521400071,2912.3023250647925,2947.2313518116953,2981.541601640781,3015.2330745520485,3048.3057705454976,3080.759689621129,3112.5948317789425,3143.811197018938,3174.408785341115,3204.387596745474,3233.747631232015,3262.4888888007386,3290.611369451644,3318.1150731847315,3345.0,3371.266149897452,3396.9135228770847,3421.9421189389,3446.3519380828975,3470.1429803090764,3493.3152456174375,3515.8687340079805,3537.803445480706,3559.1193800356127,3579.8165376727015,3599.894918391973,3619.3545221934264,3638.195349077061,3656.4173990428785,3674.0206720908773,3691.0051682210587,3707.3708874334216,3723.1178297279666,3738.2459951046935,3752.755383563602,3766.6459951046936,3779.917829727966,3792.5708874334214,3804.605168221058,3816.0206720908773,3826.817399042878,3836.9953490770613,3846.554522193426,3855.4949183919734,3863.8165376727015,3871.519380035613,3878.603445480705,3885.0687340079803,3890.915245617437,3896.142980309076,3900.7519380828967,3904.7421189388997,3908.1135228770845,3910.8661498974516,3913.0
