Product,Flow,Sector,EIA Product,WWS EF Product,WWS Upstream Product,WWS Addtl Efficiency
BITCOAL,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,STATDIFF,Total energy consumption,Total,na,N,na
BITCOAL,STOCKCHA,Total energy consumption,Total,na,N,na
BITCOAL,TBKB,Industrial,Coal,coal ef ratio,Y,na
BITCOAL,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TCOALLIQ,Industrial,Liquid fuels,oil ef ratio,Y,na
BITCOAL,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TES,Total energy consumption,Total,na,N,na
BITCOAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TGASWKS,Industrial,Coal,coal ef ratio,Y,na
BITCOAL,TNONSPEC,Industrial,Coal,na,N,na
BITCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TOTTRANF,Total energy consumption,Total,na,N,na
BITCOAL,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,na
BITCOAL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,TRNONSPE,Transportation,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITCOAL,WORLDMAR,Transportation,Coal,hydrogen ef ratio,N,coal addtl eff
BITUMEN,AGRICULT,Industrial,Coal,na,N,na
BITUMEN,AUTOELEC,Electric Power,Coal,na,N,na
BITUMEN,CHEMICAL,Industrial,Coal,na,N,na
BITUMEN,COMMPUB,Commercial,Coal,na,N,na
BITUMEN,CONSTRUC,Industrial,Coal,na,N,na
BITUMEN,DISTLOSS,Industrial,Coal,na,N,na
BITUMEN,ELAUTOE,Electric Power,Coal,na,N,na
BITUMEN,ELMAINE,Electric Power,Coal,na,N,na
BITUMEN,ELOUTPUT,Electric Power,Coal,na,N,na
BITUMEN,ENONSPEC,Industrial,Coal,na,N,coal addtl eff
BITUMEN,EOILGASEX,Industrial,Coal,coal ef ratio,Y,na
BITUMEN,EPOWERPLT,Industrial,Coal,na,N,na
BITUMEN,EREFINER,Industrial,Liquid fuels,coal ef ratio,Y,na
BITUMEN,EXPORTS,Total energy consumption,Total,na,N,na
BITUMEN,FOODPRO,Industrial,Coal,na,N,na
BITUMEN,HEATOUT,Industrial,Coal,na,N,na
BITUMEN,HEMAINC,Industrial,Coal,na,N,na
BITUMEN,IMPORTS,Total energy consumption,Total,na,N,na
BITUMEN,INONSPEC,Industrial,Coal,na,N,na
BITUMEN,MAINELEC,Electric Power,Coal,na,N,na
BITUMEN,MANUFACT,Industrial,Coal,na,N,na
BITUMEN,MINING,Industrial,Coal,na,N,na
BITUMEN,NECHEM,Industrial,Coal,na,N,na
BITUMEN,NECONSTRUC,Industrial,Coal,na,N,na
BITUMEN,NEIND,Industrial,Coal,na,N,na
BITUMEN,NEINONSPEC,Industrial,Coal,na,N,na
BITUMEN,NEINTREN,Industrial,Coal,na,N,na
BITUMEN,NEIRONSTL,Industrial,Coal,na,N,na
BITUMEN,NEMACHINE,Industrial,Coal,na,N,na
BITUMEN,NEMINING,Industrial,Coal,na,N,na
BITUMEN,NENONFERR,Industrial,Coal,na,N,na
BITUMEN,NENONMET,Industrial,Coal,na,N,na
BITUMEN,NEOTHER,Industrial,Coal,na,N,na
BITUMEN,NEPAPERPRO,Industrial,Coal,na,N,na
BITUMEN,NETEXTILES,Industrial,Coal,na,N,na
BITUMEN,NETRANS,Industrial,Coal,na,N,na
BITUMEN,NETRANSEQ,Industrial,Coal,na,N,na
BITUMEN,NEWOODPRO,Industrial,Coal,na,N,na
BITUMEN,NONENUSE,Industrial,Coal,na,N,na
BITUMEN,NONFERR,Industrial,Coal,na,N,na
BITUMEN,NONMET,Industrial,Coal,na,N,na
BITUMEN,ONONSPEC,Industrial,Coal,na,N,na
BITUMEN,PIPELINE,Transportation,Coal,na,N,na
BITUMEN,RESIDENT,Residential,Coal,na,N,na
BITUMEN,ROAD,Transportation,Coal,na,N,na
BITUMEN,STATDIFF,Total energy consumption,Total,na,N,na
BITUMEN,STOCKCHA,Total energy consumption,Total,na,N,na
BITUMEN,TES,Total energy consumption,Total,na,N,na
BITUMEN,TFC,Total energy consumption,Coal,na,N,na
BITUMEN,TNONSPEC,Industrial,Total,na,N,na
BITUMEN,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
BITUMEN,TOTIND,Industrial,Coal,na,N,na
BITUMEN,TOTTRANF,Total energy consumption,Total,na,N,na
BITUMEN,TOTTRANS,Transportation,Coal,na,N,na
BITUMEN,TPATFUEL,Industrial,Coal,na,N,na
BITUMEN,TPETCHEM,Industrial,Coal,na,N,na
BITUMEN,TRANSFER,Total energy consumption,Total,na,N,na
BITUMEN,TREFINER,Industrial,Coal,coal ef ratio,Y,na
BITUMEN,TRNONSPE,Transportation,Coal,na,N,na
BKB,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
BKB,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
BKB,EBKB,Industrial,Coal,coal ef ratio,Y,na
BKB,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,ENONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,EREFINER,Industrial,Liquid fuels,coal ef ratio,Y,na
BKB,EXPORTS,Total energy consumption,Total,na,N,na
BKB,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,IMPORTS,Total energy consumption,Total,na,N,na
BKB,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
BKB,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,NEINTREN,Industrial,Coal,na,N,na
BKB,NONENUSE,Industrial,Coal,na,N,na
BKB,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
BKB,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
BKB,STATDIFF,Total energy consumption,Total,na,N,na
BKB,STOCKCHA,Total energy consumption,Total,na,N,na
BKB,TBKB,Industrial,Coal,coal ef ratio,Y,na
BKB,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,TES,Total energy consumption,Total,na,N,na
BKB,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
BKB,TGASWKS,Industrial,Coal,coal ef ratio,Y,na
BKB,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,TOTTRANF,Total energy consumption,Total,na,N,na
BKB,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
BKB,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
BKB,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
BLFURGS,AUTOCHP,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,AUTOELEC,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,AUTOHEAT,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,CHEMICAL,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,CONSTRUC,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,DISTLOSS,Industrial,Coal,natural gas ef ratio,Y,na
BLFURGS,EBLASTFUR,Industrial,Total,heat ef ratio,Y,na
BLFURGS,ECOKEOVS,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,ELAUTOC,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,ELAUTOE,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,ELMAINC,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,ELMAINE,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,ELOUTPUT,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,EMINES,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,ENONSPEC,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,EPOWERPLT,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,FOODPRO,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,HEATOUT,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,HEAUTOC,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,HEAUTOH,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,HEMAINC,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,HEMAINH,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,INONSPEC,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,IRONSTL,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,MACHINE,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,MAINCHP,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,MAINELEC,Electric Power,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,MAINHEAT,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,MANUFACT,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,MINING,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,NECHEM,Industrial,Coal,na,N,na
BLFURGS,NEINTREN,Industrial,Coal,na,N,na
BLFURGS,NONENUSE,Industrial,Coal,na,N,na
BLFURGS,NONFERR,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,NONMET,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,PAPERPRO,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,RESIDENT,Residential,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,STATDIFF,Total energy consumption,Total,na,N,na
BLFURGS,TBLASTFUR,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,TCOKEOVS,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,TFC,Total energy consumption,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,TNONSPEC,Industrial,Coal,na,N,na
BLFURGS,TOTENGY,Industrial,Natural gas,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,TOTIND,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
BLFURGS,TOTTRANF,Total energy consumption,Total,na,N,na
BLFURGS,TRANSEQ,Industrial,Coal,natural gas ef ratio,N,natural gas addtl eff
CHARCOAL,AGRICULT,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,CHEMICAL,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,COMMPUB,Commercial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,DISTLOSS,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,ECHARCOAL,Industrial,Coal,renewables ef ratio,N,renewables addtl eff
CHARCOAL,ENONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
CHARCOAL,EXPORTS,Total energy consumption,Total,na,N,na
CHARCOAL,FISHING,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,FOODPRO,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,IMPORTS,Total energy consumption,Total,na,N,na
CHARCOAL,INONSPEC,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,IRONSTL,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,MACHINE,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,MANUFACT,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,MINING,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,NONFERR,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,NONMET,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,ONONSPEC,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,PAPERPRO,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,RESIDENT,Residential,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,STATDIFF,Total energy consumption,Total,na,N,na
CHARCOAL,STOCKCHA,Total energy consumption,Total,na,N,na
CHARCOAL,TBLASTFUR,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,TCHARCOAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
CHARCOAL,TES,Total energy consumption,Total,na,N,na
CHARCOAL,TEXTILES,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,TFC,Total energy consumption,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
CHARCOAL,TOTIND,Industrial,Renewables,renewables ef ratio,N,renewables addtl eff
CHARCOAL,TOTTRANF,Total energy consumption,Total,na,N,na
COAL,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
COAL,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
COAL,DOMESNAV,Transportation,Coal,coal ef ratio,N,coal addtl eff
COAL,EFFELE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,EFFPROD,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,EXPORTS,Total energy consumption,Total,na,N,na
COAL,FISHING,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,IMPORTS,Total energy consumption,Total,na,N,na
COAL,INDPROD,Total energy consumption,Total,na,N,na
COAL,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,LIQUEFAC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COAL,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,MARBUNK,Transportation,Liquid fuels,hydrogen ef ratio,N,coal addtl eff
COAL,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,MIRONSTL,Total energy consumption,Total,na,N,na
COAL,NECHEM,Industrial,Coal,na,N,na
COAL,NEINTREN,Industrial,Coal,na,N,na
COAL,NEOTHER,Industrial,Coal,na,N,na
COAL,NONENUSE,Industrial,Coal,na,N,na
COAL,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,OWNUSE,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
COAL,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
COAL,STATDIFF,Total energy consumption,Total,na,N,na
COAL,STOCKCHA,Total energy consumption,Total,na,N,na
COAL,TBKB,Industrial,Coal,coal ef ratio,Y,na
COAL,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,TCOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,TES,Total energy consumption,Total,na,N,na
COAL,TEXTILES,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,TFC,Total energy consumption,Coal,coal ef ratio,N,coal addtl eff
COAL,TGASWKS,Industrial,Coal,coal ef ratio,Y,na
COAL,TNONSPEC,Industrial,Coal,na,N,na
COAL,TOTIND,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,TOTTRANS,Transportation,Coal,coal ef ratio,N,coal addtl eff
COAL,TPATFUEL,Industrial,Coal,coal ef ratio,Y,na
COAL,TRANSEQ,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,TRANSFER,Total energy consumption,Total,na,N,na
COAL,TRNONSPE,Transportation,Coal,coal ef ratio,N,coal addtl eff
COAL,WOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
COAL,WORLDMAR,Transportation,Coal,hydrogen ef ratio,N,coal addtl eff
COALTAR,AUTOCHP,Industrial,Coal,coal ef ratio,Y,na
COALTAR,AUTOELEC,Electric Power,Coal,coal ef ratio,Y,na
COALTAR,CHEMICAL,Industrial,Coal,na,N,na
COALTAR,COMMPUB,Commercial,Coal,na,N,na
COALTAR,CONSTRUC,Industrial,Coal,na,N,na
COALTAR,EBLASTFUR,Industrial,Total,heat ef ratio,Y,na
COALTAR,ECOKEOVS,Industrial,Coal,na,N,na
COALTAR,EGASWKS,Industrial,Coal,coal ef ratio,Y,na
COALTAR,ELAUTOC,Electric Power,Coal,coal ef ratio,Y,na
COALTAR,ELAUTOE,Electric Power,Coal,na,N,na
COALTAR,ELMAINC,Electric Power,Coal,na,N,na
COALTAR,ELOUTPUT,Electric Power,Coal,na,N,na
COALTAR,EMINES,Industrial,Coal,na,N,na
COALTAR,EPOWERPLT,Industrial,Coal,coal ef ratio,Y,na
COALTAR,EREFINER,Industrial,Liquid fuels,coal ef ratio,Y,na
COALTAR,EXPORTS,Total energy consumption,Total,na,N,na
COALTAR,FOODPRO,Industrial,Coal,na,N,na
COALTAR,HEATOUT,Industrial,Coal,na,N,na
COALTAR,HEAUTOC,Industrial,Coal,na,N,na
COALTAR,HEAUTOH,Industrial,Coal,na,N,na
COALTAR,HEMAINC,Industrial,Coal,na,N,na
COALTAR,HEMAINH,Industrial,Coal,na,N,na
COALTAR,IMPORTS,Total energy consumption,Total,na,N,na
COALTAR,INONSPEC,Industrial,Coal,na,N,na
COALTAR,IRONSTL,Industrial,Coal,na,N,na
COALTAR,MACHINE,Industrial,Coal,na,N,na
COALTAR,MAINCHP,Industrial,Coal,coal ef ratio,Y,na
COALTAR,MAINELEC,Electric Power,Coal,coal ef ratio,Y,na
COALTAR,MAINHEAT,Industrial,Coal,coal ef ratio,Y,na
COALTAR,MANUFACT,Industrial,Coal,coal ef ratio,Y,na
COALTAR,MINING,Industrial,Coal,na,N,na
COALTAR,NECHEM,Industrial,Coal,na,N,na
COALTAR,NEINTREN,Industrial,Coal,na,N,na
COALTAR,NEOTHER,Industrial,Coal,na,N,na
COALTAR,NONENUSE,Industrial,Coal,na,N,na
COALTAR,NONFERR,Industrial,Coal,na,N,na
COALTAR,NONMET,Industrial,Coal,na,N,na
COALTAR,PAPERPRO,Industrial,Coal,na,N,na
COALTAR,STATDIFF,Total energy consumption,Total,na,N,na
COALTAR,STOCKCHA,Total energy consumption,Total,na,N,na
COALTAR,TBLASTFUR,Industrial,Coal,na,N,na
COALTAR,TCOKEOVS,Industrial,Coal,na,N,na
COALTAR,TES,Total energy consumption,Total,na,N,na
COALTAR,TEXTILES,Industrial,Coal,na,N,na
COALTAR,TFC,Total energy consumption,Coal,na,N,na
COALTAR,TGASWKS,Industrial,Coal,natural gas ef ratio,Y,na
COALTAR,TNONSPEC,Industrial,Coal,na,N,na
COALTAR,TOTENGY,Industrial,Coal,coal ef ratio,N,coal addtl eff
COALTAR,TOTIND,Industrial,Coal,na,N,na
COALTAR,TOTTRANF,Total energy consumption,Total,na,N,na
COALTAR,TRANSEQ,Industrial,Coal,na,N,na
COALTAR,TRANSFER,Total energy consumption,Total,na,N,na
COALTAR,WOODPRO,Industrial,Coal,na,N,na
COKCOAL,AGRICULT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,AUTOCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,AUTOELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,AUTOHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,CHEMICAL,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,COMMPUB,Commercial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,CONSTRUC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,DISTLOSS,Industrial,Coal,coal ef ratio,Y,na
COKCOAL,DOMESNAV,Transportation,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,ECOKEOVS,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,EGASWKS,Industrial,Coal,coal ef ratio,Y,na
COKCOAL,ELAUTOC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,ELAUTOE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,ELMAINC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,ELMAINE,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,ELOUTPUT,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,EMINES,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,EPOWERPLT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,EXPORTS,Total energy consumption,Total,na,N,na
COKCOAL,FOODPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,HEATOUT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,HEAUTOC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,HEAUTOH,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,HEMAINC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,HEMAINH,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,IMPORTS,Total energy consumption,Total,na,N,na
COKCOAL,INDPROD,Total energy consumption,Total,na,N,na
COKCOAL,INONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,IRONSTL,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,MACHINE,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,MAINCHP,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,MAINELEC,Electric Power,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,MAINHEAT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,MANUFACT,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,MINING,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,NECHEM,Industrial,Coal,na,N,na
COKCOAL,NEINTREN,Industrial,Coal,na,N,na
COKCOAL,NEOTHER,Industrial,Coal,na,N,na
COKCOAL,NONENUSE,Industrial,Coal,na,N,na
COKCOAL,NONFERR,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,NONMET,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,ONONSPEC,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,PAPERPRO,Industrial,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,RAIL,Transportation,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,RESIDENT,Residential,Coal,coal ef ratio,N,coal addtl eff
COKCOAL,STATDIFF,Total energy consumption,Total,na,N,na
COKCOAL,STOCKCHA,Total energy consumption,Total,na,N,na
COKCOAL,TBLASTFUR,Industrial,Coal,coal ef ratio,N,coal addtl eff
