Region,Variable,Unit,IEA Sector,IEA Metric,GCAM Metric,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,EIA Metric,BNEF Metric,WWS Metric
World ,Final Energy | Transportation | Electricity,EJ/yr,Transport,Electricity,Final Energy | Transportation | Electricity,1.0571428571428572,1.0545637647329131,1.0520471669792804,1.049593063881959,1.0472014554409486,1.0448723416562498,1.0426057225278624,1.0404015980557857,1.0382599682400206,1.0361808330805669,1.0341641925774245,1.0322100467305932,1.0303183955400734,1.0284892390058644,1.026722577127967,1.025018409906381,1.0233767373411062,1.0217975594321427,1.0202808761794906,1.0188266875831495,1.01743499364312,1.0161057943594014,1.0148390897319943,1.0136348797608985,1.0124931644461137,1.0114139437876406,1.0103972177854785,1.009442986439628,1.0085512497500886,1.0077220077168603,1.0069552603399434,1.0062510076193378,1.0056092495550435,1.0050299861470604,1.0045132173953886,1.0040589433000282,1.003667163860979,1.0033378790782412,1.0030710889518146,1.0028667934816995,1.0027249926678952,1.0026456865104025,1.002628875009221,1.0026745581643508,1.0027827359757917,1.002953408443544,1.003186575567608,1.003482237347983,1.0038403937846692,1.0042610448776663,1.0047441906269752,1.0052898310325953,1.0058979660945266,1.0065685958127693,1.0073017201873233,1.0080973392181882,1.0089554529053648,1.0098760612488527,1.0108591642486515,1.0119047619047619,,,
OECD90 ,Final Energy | Transportation | Electricity,EJ/yr,Transport,Electricity,Final Energy | Transportation | Electricity,1.0571428571428572,1.0545637647329131,1.0520471669792804,1.049593063881959,1.0472014554409486,1.0448723416562498,1.0426057225278624,1.0404015980557857,1.0382599682400206,1.0361808330805669,1.0341641925774245,1.0322100467305932,1.0303183955400734,1.0284892390058644,1.026722577127967,1.025018409906381,1.0233767373411062,1.0217975594321427,1.0202808761794906,1.0188266875831495,1.01743499364312,1.0161057943594014,1.0148390897319943,1.0136348797608985,1.0124931644461137,1.0114139437876406,1.0103972177854785,1.009442986439628,1.0085512497500886,1.0077220077168603,1.0069552603399434,1.0062510076193378,1.0056092495550435,1.0050299861470604,1.0045132173953886,1.0040589433000282,1.003667163860979,1.0033378790782412,1.0030710889518146,1.0028667934816995,1.0027249926678952,1.0026456865104025,1.002628875009221,1.0026745581643508,1.0027827359757917,1.002953408443544,1.003186575567608,1.003482237347983,1.0038403937846692,1.0042610448776663,1.0047441906269752,1.0052898310325953,1.0058979660945266,1.0065685958127693,1.0073017201873233,1.0080973392181882,1.0089554529053648,1.0098760612488527,1.0108591642486515,1.0119047619047619,,,
LAM ,Final Energy | Transportation | Electricity,EJ/yr,Transport,Electricity,Final Energy | Transportation | Electricity,1.0571428571428572,1.0545637647329131,1.0520471669792804,1.049593063881959,1.0472014554409486,1.0448723416562498,1.0426057225278624,1.0404015980557857,1.0382599682400206,1.0361808330805669,1.0341641925774245,1.0322100467305932,1.0303183955400734,1.0284892390058644,1.026722577127967,1.025018409906381,1.0233767373411062,1.0217975594321427,1.0202808761794906,1.0188266875831495,1.01743499364312,1.0161057943594014,1.0148390897319943,1.0136348797608985,1.0124931644461137,1.0114139437876406,1.0103972177854785,1.009442986439628,1.0085512497500886,1.0077220077168603,1.0069552603399434,1.0062510076193378,1.0056092495550435,1.0050299861470604,1.0045132173953886,1.0040589433000282,1.003667163860979,1.0033378790782412,1.0030710889518146,1.0028667934816995,1.0027249926678952,1.0026456865104025,1.002628875009221,1.0026745581643508,1.0027827359757917,1.002953408443544,1.003186575567608,1.003482237347983,1.0038403937846692,1.0042610448776663,1.0047441906269752,1.0052898310325953,1.0058979660945266,1.0065685958127693,1.0073017201873233,1.0080973392181882,1.0089554529053648,1.0098760612488527,1.0108591642486515,1.0119047619047619,,,
MAF ,Final Energy | Transportation | Electricity,EJ/yr,Transport,Electricity,Final Energy | Transportation | Electricity,1.0571428571428572,1.0545637647329131,1.0520471669792804,1.049593063881959,1.0472014554409486,1.0448723416562498,1.0426057225278624,1.0404015980557857,1.0382599682400206,1.0361808330805669,1.0341641925774245,1.0322100467305932,1.0303183955400734,1.0284892390058644,1.026722577127967,1.025018409906381,1.0233767373411062,1.0217975594321427,1.0202808761794906,1.0188266875831495,1.01743499364312,1.0161057943594014,1.0148390897319943,1.0136348797608985,1.0124931644461137,1.0114139437876406,1.0103972177854785,1.009442986439628,1.0085512497500886,1.0077220077168603,1.0069552603399434,1.0062510076193378,1.0056092495550435,1.0050299861470604,1.0045132173953886,1.0040589433000282,1.003667163860979,1.0033378790782412,1.0030710889518146,1.0028667934816995,1.0027249926678952,1.0026456865104025,1.002628875009221,1.0026745581643508,1.0027827359757917,1.002953408443544,1.003186575567608,1.003482237347983,1.0038403937846692,1.0042610448776663,1.0047441906269752,1.0052898310325953,1.0058979660945266,1.0065685958127693,1.0073017201873233,1.0080973392181882,1.0089554529053648,1.0098760612488527,1.0108591642486515,1.0119047619047619,,,
ASIA ,Final Energy | Transportation | Electricity,EJ/yr,Transport,Electricity,Final Energy | Transportation | Electricity,1.0571428571428572,1.0545637647329131,1.0520471669792804,1.049593063881959,1.0472014554409486,1.0448723416562498,1.0426057225278624,1.0404015980557857,1.0382599682400206,1.0361808330805669,1.0341641925774245,1.0322100467305932,1.0303183955400734,1.0284892390058644,1.026722577127967,1.025018409906381,1.0233767373411062,1.0217975594321427,1.0202808761794906,1.0188266875831495,1.01743499364312,1.0161057943594014,1.0148390897319943,1.0136348797608985,1.0124931644461137,1.0114139437876406,1.0103972177854785,1.009442986439628,1.0085512497500886,1.0077220077168603,1.0069552603399434,1.0062510076193378,1.0056092495550435,1.0050299861470604,1.0045132173953886,1.0040589433000282,1.003667163860979,1.0033378790782412,1.0030710889518146,1.0028667934816995,1.0027249926678952,1.0026456865104025,1.002628875009221,1.0026745581643508,1.0027827359757917,1.002953408443544,1.003186575567608,1.003482237347983,1.0038403937846692,1.0042610448776663,1.0047441906269752,1.0052898310325953,1.0058979660945266,1.0065685958127693,1.0073017201873233,1.0080973392181882,1.0089554529053648,1.0098760612488527,1.0108591642486515,1.0119047619047619,,,
ASIA ,Final Energy | Transportation,EJ/yr,Transport,Transport,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
ASIA ,Final Energy | Transportation,EJ/yr,Transport,Oil,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
ASIA ,Final Energy | Transportation,EJ/yr,Transport,  International bunkers,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
ASIA ,Final Energy | Transportation,EJ/yr,Transport,Bioenergy,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
ASIA ,Final Energy | Transportation,EJ/yr,Transport,Other fuels,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
LAM ,Final Energy | Transportation,EJ/yr,Transport,Transport,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
LAM ,Final Energy | Transportation,EJ/yr,Transport,Oil,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
LAM ,Final Energy | Transportation,EJ/yr,Transport,  International bunkers,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
LAM ,Final Energy | Transportation,EJ/yr,Transport,Bioenergy,Final Energy | Transportation,1.0186666666666668,1.0185286381142034,1.0183893414377692,1.0182487766373636,1.0181069437129873,1.01796384266464,1.017819473492322,1.0176738361960327,1.0175269307757728,1.0173787572315418,1.0172293155633396,1.017078605771167,1.016926627855023,1.0167733818149083,1.0166188676508225,1.0164630853627656,1.0163060349507382,1.0161477164147397,1.0159881297547702,1.0158272749708297,1.0156651520629185,1.015501761031036,1.015337101875183,1.0151711745953587,1.0150039791915635,1.0148355156637974,1.0146657840120603,1.0144947842363525,1.0143225163366738,1.0141489803130237,1.0139741761654029,1.0137981038938113,1.0136207634982486,1.013442154978715,1.0132622783352103,1.0130811335677348,1.0128987206762885,1.012715039660871,1.0125300905214827,1.0123438732581236,1.0121563878707933,1.011967634359492,1.0117776127242202,1.011586322964977,1.011393765081763,1.0111999390745783,1.0110048449434224,1.0108084826882957,1.010610852309198,1.0104119538061291,1.0102117871790894,1.010010352428079,1.0098076495530974,1.0096036785541451,1.0093984394312217,1.0091919321843272,1.008984156813462,1.008775113318626,1.0085648016998185,1.0083532219570406,,,
