Model,Scenario,Region,Country,Subvector,Initial Extent (Mha),Initial Loss Rate (%),Rate of Improvement,Mitigation (Mg CO2/ha),1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
PD21,baseline,SSA-L,Malawi,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,SSA-L,Malawi,Avoided Forest Conversion,9.371973,-0.007388048,0.00019,1438.590764,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,52.3743170412,50.87790798288,49.38149892456,47.88508986624,46.38868080792,44.8922717496,43.39586269128,41.89945363296,40.40304457464,38.90663551632,37.410226458,35.91381739968,34.41740834136,32.92099928304,31.42459022472,29.9281811664,28.43177210808,26.93536304976,25.43895399144,23.94254493312,22.4461358748,20.94972681648,19.45331775816,17.95690869984,16.46049964152,14.9640905832,13.46768152488,11.97127246656,10.47486340824,8.97845434992,7.4820452916,5.98563623328,4.48922717496,2.99281811664,1.49640905832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,SSA-L,Malawi,Avoided Peat Impacts,0.0673,-0.007388048,0.00019,157594.1755,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.54850799563,0.532836338612,0.517164681594,0.501493024576,0.485821367558,0.47014971054,0.454478053522,0.438806396504,0.423134739486,0.407463082468,0.39179142545,0.376119768432,0.360448111414,0.344776454396,0.329104797378,0.31343314036,0.297761483342,0.282089826324,0.266418169306,0.250746512288,0.23507485527,0.219403198252,0.203731541234,0.188059884216,0.172388227198,0.15671657018,0.141044913162,0.125373256144,0.109701599126,0.094029942108,0.07835828509,0.062686628072,0.047014971054,0.031343314036,0.015671657018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,OAS-M,Malaysia,Avoided Coastal Impacts,0.521828,-0.620939047,0.00196,2001.38743,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,659.51731589966,657.4221848757,655.327053851739,653.231922827778,651.136791803817,649.041660779857,646.946529755896,644.851398731935,642.756267707974,640.661136684013,638.566005660053,636.470874636092,634.375743612131,632.28061258817,630.185481564209,628.090350540248,625.995219516288,623.900088492327,621.804957468366,619.709826444405,617.614695420444,615.519564396484,613.424433372523,611.329302348562,609.234171324601,607.13904030064,605.04390927668,602.948778252719,600.853647228758,598.758516204797,596.663385180837,594.568254156876,592.473123132915,590.377992108954,588.282861084993,586.187730061032,584.092599037072,581.997468013111,579.90233698915,577.807205965189,575.712074941228,573.616943917268,571.521812893307,569.426681869346,567.331550845385,565.236419821424,563.141288797464,561.046157773503,558.951026749542,556.855895725581,554.76076470162,552.66563367766,550.570502653699,548.475371629738,546.380240605777,544.285109581816,542.189978557856,540.094847533895,537.999716509934,535.904585485973,533.809454462013,531.714323438052,529.619192414091,527.52406139013,525.428930366169,523.333799342208,521.238668318248,519.143537294287,517.048406270326,514.953275246365,512.858144222404,510.763013198444,508.667882174483,506.572751150522,504.477620126561,502.3824891026,500.28735807864,498.192227054679,496.097096030718,494.001965006757,491.906833982796
PD21,baseline,OAS-M,Malaysia,Avoided Forest Conversion,29.26644,-1.843878268,0.00019,601222.5572,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47343.4192662609,47338.2830124755,47333.1467586902,47328.0105049049,47322.8742511195,47317.7379973342,47312.6017435489,47307.4654897636,47302.3292359782,47297.1929821929,47292.0567284076,47286.9204746222,47281.7842208369,47276.6479670516,47271.5117132663,47266.3754594809,47261.2392056956,47256.1029519103,47250.9666981249,47245.8304443396,47240.6941905543,47235.557936769,47230.4216829836,47225.2854291983,47220.149175413,47215.0129216276,47209.8766678423,47204.740414057,47199.6041602717,47194.4679064863,47189.331652701,47184.1953989157,47179.0591451304,47173.922891345,47168.7866375597,47163.6503837744,47158.514129989,47153.3778762037,47148.2416224184,47143.1053686331,47137.9691148477,47132.8328610624,47127.6966072771,47122.5603534917,47117.4240997064,47112.2878459211,47107.1515921358,47102.0153383504,47096.8790845651,47091.7428307798,47086.6065769944,47081.4703232091,47076.3340694238,47071.1978156385,47066.0615618531,47060.9253080678,47055.7890542825,47050.6528004971,47045.5165467118,47040.3802929265,47035.2440391412,47030.1077853558,47024.9715315705,47019.8352777852,47014.6990239999,47009.5627702145,47004.4265164292,46999.2902626439,46994.1540088585,46989.0177550732,46983.8815012879,46978.7452475026,46973.6089937172,46968.4727399319,46963.3364861466,46958.2002323612,46953.0639785759,46947.9277247906,46942.7914710053,46937.6552172199,46932.5189634346
PD21,baseline,OAS-M,Malaysia,Avoided Peat Impacts,1.973818227,-1.843878268,0.00019,631.4480481,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.58715400399,4236.12752968568,4235.66790536737,4235.20828104907,4234.74865673076,4234.28903241245,4233.82940809414,4233.36978377583,4232.91015945753,4232.45053513922,4231.99091082091,4231.5312865026,4231.07166218429,4230.61203786599,4230.15241354768,4229.69278922937,4229.23316491106,4228.77354059275,4228.31391627445,4227.85429195614,4227.39466763783,4226.93504331952,4226.47541900122,4226.01579468291,4225.5561703646,4225.09654604629,4224.63692172798,4224.17729740967,4223.71767309137,4223.25804877306,4222.79842445475,4222.33880013644,4221.87917581813,4221.41955149983,4220.95992718152,4220.50030286321,4220.0406785449,4219.58105422659,4219.12142990829,4218.66180558998,4218.20218127167,4217.74255695336,4217.28293263505,4216.82330831675,4216.36368399844,4215.90405968013,4215.44443536182,4214.98481104351,4214.52518672521,4214.0655624069,4213.60593808859,4213.14631377028,4212.68668945197,4212.22706513367,4211.76744081536,4211.30781649705,4210.84819217874,4210.38856786043,4209.92894354213,4209.46931922382,4209.00969490551,4208.5500705872,4208.09044626889,4207.63082195059,4207.17119763228,4206.71157331397,4206.25194899566,4205.79232467735,4205.33270035905,4204.87307604074,4204.41345172243,4203.95382740412,4203.49420308581,4203.03457876751,4202.5749544492,4202.11533013089,4201.65570581258,4201.19608149427,4200.73645717597,4200.27683285766,4199.81720853935
PD21,baseline,SSA-L,Mali,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,SSA-L,Mali,Avoided Forest Conversion,20.18253,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,SSA-L,Mali,Avoided Peat Impacts,0.052965189,-0.0222,0.00019,52446.54655,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.34524758682,1.33290586584,1.32056414486,1.30822242388,1.2958807029,1.28353898192,1.27119726094,1.25885553996,1.24651381898,1.234172098,1.22183037702,1.20948865604,1.19714693506,1.18480521408,1.1724634931,1.16012177212,1.14778005114,1.13543833016,1.12309660918,1.1107548882,1.09841316722,1.08607144624,1.07372972526,1.06138800428,1.0490462833,1.03670456232,1.02436284134,1.01202112036,0.99967939938,0.9873376784,0.97499595742,0.96265423644,0.95031251546,0.93797079448,0.9256290735,0.91328735252,0.90094563154,0.88860391056,0.87626218958,0.8639204686,0.85157874762,0.83923702664,0.82689530566,0.81455358468,0.8022118637,0.78987014272,0.77752842174,0.76518670076,0.75284497978,0.7405032588,0.72816153782,0.71581981684,0.70347809586,0.69113637488,0.6787946539,0.66645293292,0.65411121194,0.64176949096,0.62942776998,0.617086049,0.60474432802,0.59240260704,0.58006088606,0.56771916508,0.5553774441,0.54303572312,0.53069400214,0.51835228116,0.50601056018,0.4936688392,0.48132711822,0.46898539724,0.45664367626,0.44430195528,0.4319602343,0.41961851332,0.40727679234,0.39493507136,0.38259335038,0.3702516294,0.35790990842
PD21,baseline,LAM-M,Martinique,Avoided Coastal Impacts,0.001684,-0.049954808,0.00196,1733.966746,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1351897855488,0.1294395255732,0.1236892655976,0.117939005622,0.1121887456464,0.1064384856708,0.1006882256952,0.0949379657196,0.089187705744,0.0834374457684,0.0776871857928,0.0719369258172,0.0661866658416,0.060436405866,0.0546861458904,0.0489358859148,0.0431856259392,0.0374353659636,0.031685105988,0.0259348460124,0.0201845860368,0.0144343260612,0.0086840660856,0.00293380611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PD21,baseline,LAM-M,Martinique,Avoided Forest Conversion,0.076573,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,LAM-M,Martinique,Avoided Peat Impacts,9.1E-05,-0.1533,0.00019,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,SSA-L,Mauritania,Avoided Coastal Impacts,0,0,0.00196,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,SSA-L,Mauritania,Avoided Forest Conversion,0.043001,,0.00019,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
PD21,baseline,SSA-L,Mauritania,Avoided Peat Impacts,0.00263,-0.0222,0.00019,52446.54655,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065993277844,0.065387834928,0.064782392012,0.064176949096,0.06357150618,0.062966063264,0.062360620348,0.061755177432,0.061149734516,0.0605442916,0.059938848684,0.059333405768,0.058727962852,0.058122519936,0.05751707702,0.056911634104,0.056306191188,0.055700748272,0.055095305356,0.05448986244,0.053884419524,0.053278976608,0.052673533692,0.052068090776,0.05146264786,0.050857204944,0.050251762028,0.049646319112,0.049040876196,0.04843543328,0.047829990364,0.047224547448,0.046619104532,0.046013661616,0.0454082187,0.044802775784,0.044197332868,0.043591889952,0.042986447036,0.04238100412,0.041775561204,0.041170118288,0.040564675372,0.039959232456,0.03935378954,0.038748346624,0.038142903708,0.037537460792,0.036932017876,0.03632657496,0.035721132044,0.035115689128,0.034510246212,0.033904803296,0.03329936038,0.032693917464,0.032088474548,0.031483031632,0.030877588716,0.0302721458,0.029666702884,0.029061259968,0.028455817052,0.027850374136,0.02724493122,0.026639488304,0.026034045388,0.025428602472,0.024823159556,0.02421771664,0.023612273724,0.023006830808,0.022401387892,0.021795944976,0.02119050206,0.020585059144,0.019979616228,0.019374173312,0.018768730396,0.01816328748,0.017557844564
PD21,baseline,SSA-M,Mauritius,Avoided Coastal Impacts,0.000724,-0.387444441,0.00196,1671.270718,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4568320083824,0.4544970998176,0.4521621912528,0.449827282688,0.4474923741232,0.4451574655584,0.4428225569936,0.4404876484288,0.438152739864,0.4358178312992,0.4334829227344,0.4311480141696,0.4288131056048,0.42647819704,0.4241432884752,0.4218083799104,0.4194734713456,0.4171385627808,0.414803654216,0.4124687456512,0.4101338370864,0.4077989285216,0.4054640199568,0.403129111392,0.4007942028272,0.3984592942624,0.3961243856976,0.3937894771328,0.391454568568,0.3891196600032,0.3867847514384,0.3844498428736,0.3821149343088,0.379780025744,0.3774451171792,0.3751102086144,0.3727753000496,0.3704403914848,0.36810548292,0.3657705743552,0.3634356657904,0.3611007572256,0.3587658486608,0.356430940096,0.3540960315312,0.3517611229664,0.3494262144016,0.3470913058368,0.344756397272,0.3424214887072,0.3400865801424,0.3377516715776,0.3354167630128,0.333081854448,0.3307469458832,0.3284120373184,0.3260771287536,0.3237422201888,0.321407311624,0.3190724030592,0.3167374944944,0.3144025859296,0.3120676773648,0.3097327688,0.3073978602352,0.3050629516704,0.3027280431056,0.3003931345408,0.298058225976,0.2957233174112,0.2933884088464,0.2910535002816,0.2887185917168,0.286383683152,0.2840487745872,0.2817138660224,0.2793789574576,0.2770440488928,0.274709140328,0.2723742317632,0.2700393231984
PD21,baseline,SSA-M,Mauritius,Avoided Forest Conversion,0.179784,-0.00646957,0.00019,66.70140586,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.500496249672,0.484086536568,0.467676823464,0.45126711036,0.434857397256,0.418447684152,0.402037971048,0.385628257944,0.36921854484,0.352808831736,0.336399118632,0.319989405528,0.303579692424,0.28716997932,0.270760266216,0.254350553112,0.237940840008,0.221531126904,0.2051214138,0.188711700696,0.172301987592,0.155892274488,0.139482561384,0.12307284828,0.106663135176,0.090253422072,0.073843708968,0.057433995864,0.04102428276,0.024614569656,0.008204856552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
