IEA Region,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Australia,Natural gas,Residential (ktoe),252.816,425.4299,466.2941,507.1582,606.2339,642.4119,783.8994,840.5202,929.7077,968.4867,1051.5692,1186.7369,1236.1565,1302.6655,1384.8237,1476.0103,1599.1187,1561.9518,1635.92,1889.4239,1921.6251,2006.2339,2101.8702,2067.6698,2249.6776,2392.1324,2424.6131,2498.6887,2475.6234,2547.5494,2614.037,2684.6088,2685.7911,2694.3895,2759.9957,2848.4953,2891.81,2942.0034,3033.4695,3097.8504,3182.5451,3241.6165,3327.7085,3416.0576,3488.2201,3563.5641,3562.9192,3560.6621,..
Australia,Natural gas,Commercial and public services (ktoe),90.0043,134.9957,153.0095,121.8616,164.7893,189.6389,219.411,242.5408,290.1548,324.6346,356.1264,424.5271,463.5856,494.9914,534.2433,555.9329,595.9802,632.6956,667.5193,729.5357,756.3844,803.0739,833.233,848.7747,923.3448,973.3448,989.9183,1049.3336,1065.4987,1079.1058,1100.3009,907.5666,945.9802,953.1169,958.8994,929.1058,927.601,941.8315,1001.6122,1046.0017,1090.6922,1089.7678,1086.3285,1175.4299,1213.3921,1254.5357,1286.6939,1302.515,..
Australia,Natural gas,Other final consumption (ktoe),90.0043,107.9966,179.5572,158.0396,162.9837,162.2743,196.8401,232.7386,286.9948,313.3921,309.9527,337.5967,462.0593,464.037,478.5469,475.1075,524.5056,485.8126,475.9243,450.043,297.012,274.1617,265.1333,286.6079,301.8486,284.8237,322.227,301.4187,350.7093,341.1651,341.9604,349.4411,745.2063,777.7515,697.055,693.7446,690.0688,756.6853,618.4651,723.3878,704.9011,662.4463,1249.0542,1431.1694,1447.0766,1443.9166,1308.6844,1369.454,..
Australia,Nuclear,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,Total energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,"Electricity, CHP and heat plants (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Commercial and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Other final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Renewables and waste,Production (ktoe),4553.9935,4623.5025,4509.1621,4816.5663,4962.9406,5015.9788,4853.855,4882.8747,4880.8731,4745.6816,5063.2129,5173.4642,5006.5492,4912.525,5165.7639,4872.652,4860.4232,4993.1642,5170.2733,5259.6923,5375.9577,4908.842,5676.8176,5556.3963,5718.2526,6273.8463,6571.157,6361.6939,6448.1466,6532.4734,6618.9978,6903.4012,6774.5333,6684.4314,6564.3303,6756.4962,6975.9676,7159.9622,5672.5407,6776.7799,7019.6737,7000.7099,7769.3264,8020.5539,8095.65,8376.8472,8987.4756,9149.4985,9502.7537
Australia,Renewables and waste,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0.0369,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0
Australia,Renewables and waste,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Renewables and waste,Total energy supply (ktoe),4553.9935,4623.5025,4509.1621,4816.5663,4962.9406,5015.9788,4853.855,4882.8747,4880.8731,4745.6816,5063.2129,5173.4642,5006.5492,4912.525,5165.7639,4872.652,4860.4232,4993.1642,5170.2733,5259.6923,5375.9577,4908.842,5676.8176,5556.3963,5718.2526,6273.8463,6571.157,6361.6939,6448.1466,6532.4734,6618.9978,6903.4012,6774.5915,6684.3796,6564.498,6756.3867,6975.9483,7160.0313,5672.5519,6776.9226,7019.6737,7000.7099,7769.3282,8020.5539,8095.65,8376.8472,8987.4756,9149.4985,9502.7537
Australia,Renewables and waste,"Electricity, CHP and heat plants (ktoe)",-1031.2793,-1031.3079,-1016.1603,-1267.1014,-1410.5857,-1441.1722,-1255.14,-1309.7401,-1441.3012,-1223.1107,-1326.1107,-1316.939,-1166.6714,-1165.6062,-1305.417,-1955.9139,-1878.0979,-1938.373,-1951.8726,-1925.4753,-2069.3274,-1895.8727,-1999.1401,-1983.8349,-1960.0841,-1980.1375,-2086.6819,-2011.2354,-2116.1269,-2109.764,-2232.4735,-2258.2546,-3237.1023,-3347.6115,-3381.0596,-3537.9621,-3506.21,-3637.0737,-2160.4375,-2363.619,-2677.4912,-2620.8465,-3095.1275,-3537.7425,-3402.4792,-3776.679,-4301.3261,-4675.9243,..
Australia,Renewables and waste,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Renewables and waste,Total final consumption (ktoe),3522.6904,3592.1945,3493.0018,3549.5844,3552.3311,3574.8065,3598.7389,3573.1108,3439.5719,3522.5948,3737.0784,3856.5013,3839.9016,3746.8472,3860.323,2916.7383,2982.3254,3054.7912,3218.4007,3334.217,3306.6303,3012.9693,3677.6775,3572.5614,3758.1685,4293.7088,4484.475,4350.4585,4332.0197,4422.7095,4386.5244,4645.1466,3537.4892,3336.768,3183.4385,3218.4245,3469.7382,3522.9577,3811.1972,4413.2798,4342.1826,4379.8397,4673.4832,4482.7876,4699.8108,4600.1919,4686.1493,4473.5741,..
Australia,Renewables and waste,Industry (ktoe),1522.6904,1492.1897,1493.0018,1735.6215,1815.181,1907.0889,1995.7963,2033.3907,1859.1048,1896.8425,2057.1797,2178.5134,2159.2147,2064.154,2170.4882,1185.3444,1252.9617,1282.4353,1446.0448,1483.0419,1405.8947,1060.1891,1378.4753,1543.9238,1727.2379,2336.9161,2511.3213,2397.6545,2395.9826,2460.901,2384.4942,2546.981,1603.3009,1648.6338,1644.9795,1665.5679,1728.9337,1750.5254,2000.6449,2644.5018,2564.1301,2563.6285,2809.2099,2628.093,2862.1382,2850.4586,3033.972,2788.6453,..
Australia,Renewables and waste,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0877,23.0439,18.5631,49.3456,110.92,160.7719,196.7899,167.5551,225.2437,230.2027,243.1785,252.8268,246.4574,161.3603,99.5319,119.9389,..
Australia,Renewables and waste,Residential (ktoe),2000,2100.0048,2000,1785.9702,1711.6413,1643.212,1578.5326,1514.9279,1554.8629,1603.5635,1656.3007,1654.1989,1657.1845,1663.705,1672.1363,1731.3939,1729.3637,1772.3559,1772.3559,1851.1751,1900.7356,1952.7801,2299.2023,2028.6376,2030.9306,1942.1515,1960.8771,1943.1308,1926.3638,1952.0158,1988.201,2083.9782,1869.9484,1645.6482,1496.1068,1477.1425,1603.0381,1583.1423,1583.0467,1569.5041,1530.023,1547.1721,1565.8976,1543.6372,1535.4209,1521.0185,1529.4267,1535.8508,..
Australia,Renewables and waste,Commercial and public services (ktoe),0,0,0,27.9927,25.5087,24.5056,24.4101,24.7922,25.6043,22.1888,23.598,23.7891,23.5024,18.9882,17.6985,..,..,..,..,0,0,0,0,0,0,14.6413,12.2767,9.6733,9.6733,9.7927,13.8292,14.1875,18.1522,19.4421,23.789,26.3685,26.8462,28.5182,30.7156,31.7187,22.7859,38.8363,55.1973,58.2307,55.7944,67.3545,23.2187,29.1392,..
Australia,Renewables and waste,Other final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Electricity,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,Total energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,"Electricity, CHP and heat plants (ktoe)",4561.049,4779.2777,5538.3491,5984.7807,6326.6552,6568.5296,7092.6053,7376.9561,7793.8951,8188.6501,8788.3061,8977.902,9072.8289,9587.6182,10288.9081,10780.2235,11308.9424,11891.1436,12646.7757,13266.2941,13459.6732,13682.3731,14035.7695,14373.9466,14858.5555,15242.9062,15700.6879,16768.6157,17508.7704,18045.0559,19283.319,19550.9888,18966.982,19622.7859,19634.3077,20010.9201,20892.4334,20900.5159,21332.3302,21720.8943,21814.8753,21567.2399,21428.7189,21269.8195,21607.3946,22034.9098,22164.3165,22425.4514,..
Australia,Electricity,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Electricity,Total final consumption (ktoe),3892.5193,4106.7928,4510.92,4995.5288,5286.2425,5489.2519,5893.2932,6141.3586,6492.2614,6812.7257,7211.178,7471.5391,7536.1135,8035.8555,8432.5021,8962.8547,9378.1599,9955.546,10546.6896,11110.4041,11325.5374,11431.9862,11769.0456,12087.5322,12457.3517,12808.1685,13230.5245,14031.2984,14488.908,14853.7403,15511.4359,16433.104,15901.6337,16278.3319,16270.6793,16563.0267,17330.7825,17400,17754.9441,18057.1797,18249.0972,18049.6131,18043.4222,17871.4531,18169.9914,18199.828,18149.5271,18344.196,..
Australia,Electricity,Industry (ktoe),1684.6088,1754.7721,1994.0671,2287.1883,2324.0757,2368.3577,2480.9974,2537.1453,2675.8383,2795.6148,2935.7696,2989.9398,2954.3422,3349.6991,3703.1814,3930.2666,4127.687,4485.4686,4879.3637,5088.908,5114.4454,5173.5168,5339.5529,5553.9983,5597.8504,5648.2373,5786.6724,6290.0258,6509.8882,6623.1298,7258.6414,7541.1006,6201.2898,6282.3732,6368.0138,6505.589,6785.6406,6724.2476,6767.6698,7059.5873,7007.9106,6880.1376,6848.2373,6834.3078,6588.4781,6645.8298,6444.368,6523.9897,..
Australia,Electricity,Transport (ktoe),56.1479,56.4058,56.5778,60.2752,62.8547,64.0585,68.5297,69.6475,68.6156,76.6982,82.2872,87.2743,90.0258,94.411,101.2038,112.2958,117.1969,131.1264,148.4093,155.46,157.1797,161.4789,162.5107,166.1221,170.7653,177.4721,183.405,187.5322,195.0989,200.7739,208.5125,186.9304,291.4875,303.6113,297.1625,317.1969,331.2984,346.9475,365.6062,315.4772,329.7506,350.043,381.6853,392.0894,493.6371,524.2476,505.8469,512.6397,..
Australia,Electricity,Residential (ktoe),1429.7506,1543.5082,1605.675,1698.0224,1902.2356,1996.5606,2176.9561,2280.9974,2425.2794,2490.9716,2622.442,2752.1066,2780.3955,2860.2752,2801.0318,2963.7145,3057.4377,3109.4583,3149.2691,3314.0155,3374.8065,3380.7395,3494.583,3487.7042,3625.3654,3714.7893,3850.043,3971.1092,4068.7016,4192.9493,4264.5744,4406.7068,4596.5606,4774.0327,4715.7352,4787.0163,4933.8779,4994.669,5164.1445,5215.4772,5377.2141,5285.6406,5205.331,4989.7678,5096.5606,5089.3379,5093.2072,5095.0989,..
Australia,Electricity,Commercial and public services (ktoe),649.785,676.8702,769.1316,865.6062,906.3629,968.0138,1068.5297,1146.4316,1219.6905,1331.7283,1446.6896,1508.9424,1564.3164,1590.4557,1676.5262,1799.742,1910.4901,2053.8263,2192.6913,2348.0653,2464.5744,2494.1531,2562.1668,2647.3775,2839.8968,3041.1866,3179.6217,3345.9157,3472.141,3588.994,3529.1488,4156.0619,4576.6982,4689.3379,4683.8349,4738.3491,5059.5873,5117.2829,5258.8994,5253.6543,5284.0069,5242.5623,5416.939,5443.6801,5771.7971,5789.4239,5936.5434,6030.0946,..
Australia,Electricity,Other final consumption (ktoe),72.227,75.2365,85.4686,84.4368,90.7137,92.2614,98.2803,107.1367,102.8375,117.7128,123.9897,133.276,147.0335,141.0146,150.5589,156.8358,165.3482,175.6664,176.9561,203.9553,214.5314,222.098,210.2322,232.3302,223.4738,226.4832,230.7825,236.7154,243.0782,247.8934,250.5589,142.3044,235.5976,228.9768,205.9329,214.8753,220.3783,216.853,198.6242,212.9837,250.2149,291.2296,191.2296,211.6079,219.5185,150.9888,169.5615,182.3732,..
Australia,Heat,Production (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0
Australia,Heat,Imports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Heat,Exports (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Heat,Total energy supply (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Heat,"Electricity, CHP and heat plants (ktoe)",0,0,0,119.7096,115.2909,96.9953,107.003,110.4901,116.0075,130.0038,111.9948,102.9904,74.9976,65.8976,82.3063,80.8016,77.9115,75.6903,85.1963,54.1941,47.1004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Heat,"Oil refineries, transformation (ktoe)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Heat,Industry (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Heat,Transport (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Heat,Residential (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Heat,Commercial and public services (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Heat,Other final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Total,Production (ktoe),53852.6,62429.0769,67987.542,67503.3146,74962.1561,75252.8567,82247.6655,81627.0694,86525.719,85414.0794,97198.9863,98616.1364,107451.4207,118363.7622,128065.0118,136473.8096,148897.4136,136734.6055,144702.3571,157528.2067,167015.2166,172137.9981,174936.7146,173470.4667,186904.9811,189762.0879,201022.2466,216489.8172,213548.6672,233561.3616,249185.5732,254075.5792,252423.9732,254200.1143,265170.0823,269851.9977,286137.3243,286798.5931,295306.7865,323356.7427,312786.5646,320940.1553,346353.3418,368093.1184,382940.5293,387030.0436,405609.7977,411550.7541,448225.7854
Australia,Total,Imports (ktoe),13754.861,12493.5978,12596.0112,13571.3352,11781.9636,12316.431,12921.3175,14093.4036,14447.3667,14635.7993,13917.4823,13741.775,12703.1288,9768.1267,8857.4192,7703.2507,10159.813,11276.8937,14170.6605,14397.7336,13724.9517,15724.2562,19979.4707,20389.6502,20847.9199,23601.3228,24417.4571,23836.3868,28156.988,26382.2497,27416.4106,28146.2187,28122.2886,28310.7967,31109.4107,32893.7563,35710.0336,39585.6309,39857.5456,41901.1548,45411.2629,46313.4816,49062.7747,48710.4812,47807.7751,48725.5953,49911.337,53243.7377,53066.3842
Australia,Total,Exports (ktoe),-15434.2475,-17064.9386,-21034.617,-20542.862,-23538.6723,-22015.5724,-25302.5573,-27787.3622,-29917.3005,-31188.492,-36484.5822,-33564.8805,-43633.9058,-54870.856,-65760.9016,-67824.5288,-73915.645,-74592.2253,-72265.0454,-78918.4853,-93433.832,-98886.6364,-104212.4346,-103811.0423,-110078.643,-113744.4297,-126437.6607,-135436.4646,-138012.4053,-153518.987,-161202.8207,-167702.8872,-166871.1389,-170121.1876,-179858.9288,-179285.1141,-192228.8941,-196512.3261,-203553.8787,-228901.2849,-226455.5624,-234227.5154,-260419.3081,-284588.1811,-297991.4449,-308881.8522,-319241.6205,-332696.2863,-357514.114
Australia,Total,Total energy supply (ktoe),51614.8571,53173.1684,57057.4151,58930.3864,60378.8703,61826.99,66295.733,66474.3011,67983.8701,69605.7154,70080.4496,73123.1628,70011.4899,72309.7796,72884.1945,74004.6694,77472.9284,79026.119,84031.3076,86138.6045,85124.8852,86704.0714,91194.7767,91296.3804,92513.4489,98959.4738,101283.3547,103920.1646,106187.3389,108107.0022,105748.6174,109458.1651,110743.3204,112662.3451,113484.5929,117939.6461,121171.3211,125750.8988,125931.0829,126239.8799,126968.6894,125575.4577,127387.4476,126754.3287,126582.5564,126382.0318,127619.9483,128027.5993,132429.9334
Australia,Total,"Electricity, CHP and heat plants (ktoe)",-9698.0907,-10909.0218,-10500.6399,-11797.286,-12634.8271,-13067.6288,-14700.3369,-13182.0427,-13764.2468,-15756.2439,-16476.5648,-17886.0091,-16376.0572,-16676.0286,-17836.5667,-18161.7547,-19153.3638,-20008.285,-21599.912,-21945.8919,-22088.6466,-22446.6557,-22499.5809,-22759.8775,-23838.6698,-24959.8882,-25584.0025,-29195.4676,-29603.474,-29837.5021,-30800.7941,-35113.5158,-32124.3798,-34046.1357,-35437.0783,-35967.5159,-37506.3013,-38096.15,-39214.883,-36630.453,-35008.8774,-35242.6209,-33703.8362,-32070.3389,-33804.671,-34843.0342,-34540.5147,-33283.2622,..
Australia,Total,"Oil refineries, transformation (ktoe)",-1879.2473,-2164.4804,-1619.6171,2015.8482,1652.8127,2315.0794,1095.8363,1064.4377,526.4329,12.5749,961.4778,493.2129,1052.1438,767.3769,904.3671,336.8389,528.1392,1313.1583,688.6137,1384.8489,1450.5697,628.2946,1072.0343,1253.6051,1614.4897,1335.1619,718.3352,4.4442,258.4204,718.6724,704.0281,-838.261,-1128.7725,152.638,304.4382,-657.7201,-1069.5361,277.9008,-59.5381,155.2756,-1945.2004,-2101.7252,-1248.6575,-1689.7885,-1315.6636,-1344.2267,-1273.127,-1783.7622,..
Australia,Total,Total final consumption (ktoe),36076.0718,36655.2143,39578.1973,40149.2992,41099.811,41636.1669,43851.4411,44436.086,45646.2543,46791.2473,46596.9858,47107.6244,45435.5317,47308.9403,49312.3389,49432.6176,50548.2805,52758.1892,54846.7011,56656.1076,56215.2131,56736.6296,58832.832,60165.6224,62273.2947,64205.1288,65674.0323,66642.2086,67681.087,69581.9765,70231.8854,69749.9833,70872.3122,72549.8514,72234.1434,72860.0136,74995.0709,76128.3726,75235.7584,76309.7828,78792.9814,79942.9619,81110.7017,81245.5401,80869.5354,81549.4672,82074.683,83334.354,..
Australia,Total,Industry (ktoe),14746.8902,14597.5108,15269.5634,16384.5313,16407.0239,16471.2057,17135.0566,16673.1969,17108.1061,17586.489,17150.8182,16831.6878,15544.6243,16144.9267,17348.9579,16444.4847,17014.2968,17794.0837,18726.2393,19319.842,19237.5876,18999.9182,19744.6616,20609.2363,21057.154,21691.6635,22400.053,22824.8182,23170.9465,23792.5824,24420.2079,23288.54,22053.7181,22498.5898,22272.7039,22165.441,22800.9661,23172.9884,22356.1215,22436.8053,23137.0063,23480.7582,23664.8985,23454.8574,22344.8347,22175.3035,22094.6528,22416.5035,..
Australia,Total,Transport (ktoe),11323.8965,11689.1587,12930.7797,13307.4404,13845.6139,14297.7017,15211.7936,16031.9518,16421.3373,16824.5057,17113.8839,17521.176,17333.7777,18052.7836,18583.3333,19089.969,19403.9553,20168.1751,20810.0505,21110.5061,20649.5181,21183.7221,21572.7198,22153.8609,23079.2853,23916.6901,24382.9624,24405.6822,24888.4757,25657.0388,25440.8169,26013.0869,26259.3535,27175.2423,27142.1004,27877.8707,28661.5038,29269.3143,29063.0177,29997.1537,30777.1121,31002.4041,31524.8523,31567.4243,32364.8404,32763.2825,33353.2137,33993.2254,..
Australia,Total,Residential (ktoe),4690.9329,5087.0624,5047.1423,5352.701,5689.6565,5689.2401,6003.3649,5969.0794,6193.7768,6041.5671,6100.4785,6307.5232,6310.7957,6412.4645,6433.5284,6688.2289,6887.4085,6897.5021,6988.7308,7489.754,7616.1032,7765.3489,8344.8579,7993.8529,8310.359,8435.2223,8619.5202,8787.4576,8826.2439,9060.4776,9226.9675,9537.5843,9534.9615,9459.8952,9285.9626,9385.4994,9755.935,9814.4213,10162.8473,10252.687,10475.3443,10451.5764,10484.0189,10327.4863,10488.6885,10577.6914,10540.5861,10549.002,..
Australia,Total,Commercial and public services (ktoe),923.9872,1022.0264,1128.1135,1950.865,2010.4357,2062.2441,2158.0977,2196.4447,2289.3379,2402.2854,2461.3626,2527.0743,2547.1128,2552.5134,2655.4039,2773.5228,2908.5484,3091.8578,3268.2719,3481.0852,3612.821,3696.6092,3798.2466,3882.9747,4145.2958,4402.6202,4545.4384,4758.8547,4899.3141,5040.2094,5028.2822,5626.1995,6087.1074,6223.9467,6235.4068,6321.0039,6650.1277,6735.2627,6949.986,6971.3933,7077.5116,7097.576,7306.8741,7454.2645,7828.0598,7909.4826,8076.7775,8252.4556,..
Australia,Total,Other final consumption (ktoe),4390.3651,4259.4559,5202.5987,3153.7618,3147.0813,3115.7757,3343.1284,3565.4127,3633.6963,3936.4002,3770.4431,3920.1634,3699.2214,4146.2525,4291.1151,4436.4121,4334.0714,4806.5707,5053.4082,5254.9202,5099.1832,5091.0314,5372.3464,5525.6974,5681.2005,5758.9328,5726.0582,5865.3959,5896.1066,6031.6686,6115.6109,5284.573,6937.1715,7192.1778,7297.9697,7110.1987,7126.538,7136.3858,6703.7854,6651.7434,7326.0069,7910.6472,8130.0579,8441.5077,7843.1121,8123.707,8009.453,8123.1677,..
Austria,"Coal, peat and oil shale",Production (ktoe),1038.5958,1053.8962,1018.3992,1017.1751,965.7655,990.1936,963.3983,947.3827,805.8414,842.2969,899.5453,968.8831,908.2684,874.526,927.2771,893.5765,738.765,564.5976,537.9781,637.5275,541.982,461.9447,441.1174,357.2872,338.5426,262.205,267.4071,269.7717,265.5319,292.5624,283.0735,331.3901,270.408,55.2164,0.2102,0.2102,0.1982,0.1982,0.1982,0.2102,0.2102,0.2102,0.2102,0.2102,0.2102,0,0,0,0
Austria,"Coal, peat and oil shale",Imports (ktoe),2829.4941,2989.3427,3065.7349,3232.6313,2768.4357,2817.5806,2498.4304,2495.9832,2943.2333,2804.2091,2790.3881,2871.9035,2937.0443,3571.7944,3628.1881,3421.2043,3550.2968,3418.3622,3267.4743,3175.3285,3339.7337,3186.5943,2682.372,2575.7753,2633.4844,3085.7562,3178.0267,3046.2619,2790.5903,3065.4083,3366.0038,3518.7354,3548.6679,3972.3004,4046.5062,3800.4936,3971.8935,3834.3436,2770.4771,3375.5811,3122.2065,3341.2677,3134.9916,3096.5509,2849.7717,2907.7643,3139.3482,2712.0084,2800.6739
Austria,"Coal, peat and oil shale",Exports (ktoe),-14.4363,-60.3308,-58.6248,-8.3542,-12.1602,-43.6596,-48.8957,-44.5067,-11.0409,-8.4219,-6.5568,-4.4071,-3.3684,-4.4309,-6.1117,-4.9081,-4.464,-3.7832,-2.823,-2.3438,-4.7888,-15.2183,-4.6709,0,-1.8105,-12.3841,-15.0249,-7.057,-44.843,-43.917,-33.3315,-24.2825,-43.5381,-52.5683,-15.2879,-32.7881,-16.538,-3.0018,-10.249,-4.7105,-2.4257,-1.7545,-1.2441,-1.5946,-49.3178,-34.827,-36.3146,-38.2603,-33.2943
