Region,Sector,Metric,Year,Value
BRAZIL,TPED,Nuclear,2012,34
BRAZIL,TPED,Nuclear,2013,34
BRAZIL,TPED,Nuclear,2014,34
BRAZIL,TPED,Nuclear,2015,34
BRAZIL,TPED,Nuclear,2016,34
BRAZIL,TPED,Nuclear,2017,46
BRAZIL,TPED,Nuclear,2018,46
BRAZIL,TPED,Nuclear,2019,46
BRAZIL,TPED,Nuclear,2020,46
BRAZIL,TPED,Nuclear,2021,46
BRAZIL,TPED,Nuclear,2022,46
BRAZIL,TPED,Nuclear,2023,46
BRAZIL,TPED,Nuclear,2024,46
BRAZIL,TPED,Nuclear,2025,46
BRAZIL,TPED,Nuclear,2026,46
BRAZIL,TPED,Nuclear,2027,58
BRAZIL,TPED,Nuclear,2028,58
BRAZIL,TPED,Nuclear,2029,69
BRAZIL,TPED,Nuclear,2030,69
BRAZIL,TPED,Nuclear,2031,69
BRAZIL,TPED,Nuclear,2032,81
BRAZIL,TPED,Nuclear,2033,93
BRAZIL,TPED,Nuclear,2034,104
BRAZIL,TPED,Nuclear,2035,116
BRAZIL,TPED,Nuclear,2036,116
BRAZIL,TPED,Nuclear,2037,116
BRAZIL,TPED,Nuclear,2038,127
BRAZIL,TPED,Nuclear,2039,127
BRAZIL,TPED,Nuclear,2040,139
BRAZIL,TPED,Oil,2010,1209
BRAZIL,TPED,Oil,2011,1209
BRAZIL,TPED,Oil,2012,1221
BRAZIL,TPED,Oil,2013,1232
BRAZIL,TPED,Oil,2014,1244
BRAZIL,TPED,Oil,2015,1256
BRAZIL,TPED,Oil,2016,1267
BRAZIL,TPED,Oil,2017,1279
BRAZIL,TPED,Oil,2018,1244
BRAZIL,TPED,Oil,2019,1267
BRAZIL,TPED,Oil,2020,1302
BRAZIL,TPED,Oil,2021,1325
BRAZIL,TPED,Oil,2022,1349
BRAZIL,TPED,Oil,2023,1372
BRAZIL,TPED,Oil,2024,1407
BRAZIL,TPED,Oil,2025,1430
BRAZIL,TPED,Oil,2026,1442
BRAZIL,TPED,Oil,2027,1465
BRAZIL,TPED,Oil,2028,1488
BRAZIL,TPED,Oil,2029,1511
BRAZIL,TPED,Oil,2030,1535
BRAZIL,TPED,Oil,2031,1546
BRAZIL,TPED,Oil,2032,1570
BRAZIL,TPED,Oil,2033,1581
BRAZIL,TPED,Oil,2034,1604
BRAZIL,TPED,Oil,2035,1628
BRAZIL,TPED,Oil,2036,1639
BRAZIL,TPED,Oil,2037,1651
BRAZIL,TPED,Oil,2038,1674
BRAZIL,TPED,Oil,2039,1686
BRAZIL,TPED,Oil,2040,1709
BRAZIL,TPED,Other renewables,2010,0
BRAZIL,TPED,Other renewables,2011,0
BRAZIL,TPED,Other renewables,2012,11
BRAZIL,TPED,Other renewables,2013,11
BRAZIL,TPED,Other renewables,2014,23
BRAZIL,TPED,Other renewables,2015,23
BRAZIL,TPED,Other renewables,2016,34
BRAZIL,TPED,Other renewables,2017,46
BRAZIL,TPED,Other renewables,2018,58
BRAZIL,TPED,Other renewables,2019,58
BRAZIL,TPED,Other renewables,2020,69
BRAZIL,TPED,Other renewables,2021,69
BRAZIL,TPED,Other renewables,2022,81
BRAZIL,TPED,Other renewables,2023,81
BRAZIL,TPED,Other renewables,2024,81
BRAZIL,TPED,Other renewables,2025,93
BRAZIL,TPED,Other renewables,2026,93
BRAZIL,TPED,Other renewables,2027,104
BRAZIL,TPED,Other renewables,2028,104
BRAZIL,TPED,Other renewables,2029,116
BRAZIL,TPED,Other renewables,2030,116
BRAZIL,TPED,Other renewables,2031,116
BRAZIL,TPED,Other renewables,2032,127
BRAZIL,TPED,Other renewables,2033,127
BRAZIL,TPED,Other renewables,2034,139
BRAZIL,TPED,Other renewables,2035,151
BRAZIL,TPED,Other renewables,2036,151
BRAZIL,TPED,Other renewables,2037,162
BRAZIL,TPED,Other renewables,2038,174
BRAZIL,TPED,Other renewables,2039,174
BRAZIL,TPED,Other renewables,2040,186
BRAZIL,TPED,Total primary demand,2010,3058
BRAZIL,TPED,Total primary demand,2011,3093
BRAZIL,TPED,Total primary demand,2012,3128
BRAZIL,TPED,Total primary demand,2013,3174
BRAZIL,TPED,Total primary demand,2014,3209
BRAZIL,TPED,Total primary demand,2015,3256
BRAZIL,TPED,Total primary demand,2016,3291
BRAZIL,TPED,Total primary demand,2017,3337
BRAZIL,TPED,Total primary demand,2018,3302
BRAZIL,TPED,Total primary demand,2019,3372
BRAZIL,TPED,Total primary demand,2020,3442
BRAZIL,TPED,Total primary demand,2021,3512
BRAZIL,TPED,Total primary demand,2022,3582
BRAZIL,TPED,Total primary demand,2023,3640
BRAZIL,TPED,Total primary demand,2024,3709
BRAZIL,TPED,Total primary demand,2025,3779
BRAZIL,TPED,Total primary demand,2026,3849
BRAZIL,TPED,Total primary demand,2027,3919
BRAZIL,TPED,Total primary demand,2028,3989
BRAZIL,TPED,Total primary demand,2029,4058
BRAZIL,TPED,Total primary demand,2030,4140
BRAZIL,TPED,Total primary demand,2031,4210
BRAZIL,TPED,Total primary demand,2032,4291
BRAZIL,TPED,Total primary demand,2033,4372
BRAZIL,TPED,Total primary demand,2034,4454
BRAZIL,TPED,Total primary demand,2035,4535
BRAZIL,TPED,Total primary demand,2036,4617
BRAZIL,TPED,Total primary demand,2037,4698
BRAZIL,TPED,Total primary demand,2038,4791
BRAZIL,TPED,Total primary demand,2039,4872
BRAZIL,TPED,Total primary demand,2040,4966
BRAZIL,Transport,Biofuels,2010,162
BRAZIL,Transport,Biofuels,2011,162
BRAZIL,Transport,Biofuels,2012,162
BRAZIL,Transport,Biofuels,2013,162
BRAZIL,Transport,Biofuels,2014,174
BRAZIL,Transport,Biofuels,2015,174
BRAZIL,Transport,Biofuels,2016,174
BRAZIL,Transport,Biofuels,2017,186
BRAZIL,Transport,Biofuels,2018,197
BRAZIL,Transport,Biofuels,2019,197
BRAZIL,Transport,Biofuels,2020,209
BRAZIL,Transport,Biofuels,2021,220
BRAZIL,Transport,Biofuels,2022,220
BRAZIL,Transport,Biofuels,2023,232
BRAZIL,Transport,Biofuels,2024,232
BRAZIL,Transport,Biofuels,2025,244
BRAZIL,Transport,Biofuels,2026,244
BRAZIL,Transport,Biofuels,2027,255
BRAZIL,Transport,Biofuels,2028,255
BRAZIL,Transport,Biofuels,2029,267
BRAZIL,Transport,Biofuels,2030,267
BRAZIL,Transport,Biofuels,2031,267
BRAZIL,Transport,Biofuels,2032,279
BRAZIL,Transport,Biofuels,2033,279
BRAZIL,Transport,Biofuels,2034,290
BRAZIL,Transport,Biofuels,2035,302
BRAZIL,Transport,Biofuels,2036,302
BRAZIL,Transport,Biofuels,2037,314
BRAZIL,Transport,Biofuels,2038,314
BRAZIL,Transport,Biofuels,2039,325
BRAZIL,Transport,Biofuels,2040,325
BRAZIL,Transport,Electricity,2010,0
BRAZIL,Transport,Electricity,2011,0
BRAZIL,Transport,Electricity,2012,0
BRAZIL,Transport,Electricity,2013,0
BRAZIL,Transport,Electricity,2014,0
BRAZIL,Transport,Electricity,2015,0
BRAZIL,Transport,Electricity,2016,0
BRAZIL,Transport,Electricity,2017,0
BRAZIL,Transport,Electricity,2018,0
BRAZIL,Transport,Electricity,2019,0
BRAZIL,Transport,Electricity,2020,0
BRAZIL,Transport,Electricity,2021,0
BRAZIL,Transport,Electricity,2022,0
BRAZIL,Transport,Electricity,2023,0
BRAZIL,Transport,Electricity,2024,0
BRAZIL,Transport,Electricity,2025,0
BRAZIL,Transport,Electricity,2026,0
BRAZIL,Transport,Electricity,2027,0
BRAZIL,Transport,Electricity,2028,0
BRAZIL,Transport,Electricity,2029,0
BRAZIL,Transport,Electricity,2030,0
BRAZIL,Transport,Electricity,2031,0
BRAZIL,Transport,Electricity,2032,0
BRAZIL,Transport,Electricity,2033,0
BRAZIL,Transport,Electricity,2034,0
BRAZIL,Transport,Electricity,2035,0
BRAZIL,Transport,Electricity,2036,0
BRAZIL,Transport,Electricity,2037,0
BRAZIL,Transport,Electricity,2038,0
BRAZIL,Transport,Electricity,2039,0
BRAZIL,Transport,Electricity,2040,0
BRAZIL,Transport,Oil,2010,616
BRAZIL,Transport,Oil,2011,628
BRAZIL,Transport,Oil,2012,651
BRAZIL,Transport,Oil,2013,674
BRAZIL,Transport,Oil,2014,686
BRAZIL,Transport,Oil,2015,709
BRAZIL,Transport,Oil,2016,732
BRAZIL,Transport,Oil,2017,755
BRAZIL,Transport,Oil,2018,732
BRAZIL,Transport,Oil,2019,744
BRAZIL,Transport,Oil,2020,767
BRAZIL,Transport,Oil,2021,779
BRAZIL,Transport,Oil,2022,790
BRAZIL,Transport,Oil,2023,802
BRAZIL,Transport,Oil,2024,814
BRAZIL,Transport,Oil,2025,837
BRAZIL,Transport,Oil,2026,837
BRAZIL,Transport,Oil,2027,848
BRAZIL,Transport,Oil,2028,860
BRAZIL,Transport,Oil,2029,872
BRAZIL,Transport,Oil,2030,883
BRAZIL,Transport,Oil,2031,895
BRAZIL,Transport,Oil,2032,907
BRAZIL,Transport,Oil,2033,918
BRAZIL,Transport,Oil,2034,930
BRAZIL,Transport,Oil,2035,942
BRAZIL,Transport,Oil,2036,953
BRAZIL,Transport,Oil,2037,965
BRAZIL,Transport,Oil,2038,976
BRAZIL,Transport,Oil,2039,988
BRAZIL,Transport,Oil,2040,1000
BRAZIL,Transport,Other fuels,2010,23
BRAZIL,Transport,Other fuels,2011,23
BRAZIL,Transport,Other fuels,2012,23
BRAZIL,Transport,Other fuels,2013,23
BRAZIL,Transport,Other fuels,2014,23
BRAZIL,Transport,Other fuels,2015,23
BRAZIL,Transport,Other fuels,2016,23
BRAZIL,Transport,Other fuels,2017,23
BRAZIL,Transport,Other fuels,2018,23
BRAZIL,Transport,Other fuels,2019,23
BRAZIL,Transport,Other fuels,2020,11
BRAZIL,Transport,Other fuels,2021,11
BRAZIL,Transport,Other fuels,2022,11
BRAZIL,Transport,Other fuels,2023,11
BRAZIL,Transport,Other fuels,2024,11
BRAZIL,Transport,Other fuels,2025,11
BRAZIL,Transport,Other fuels,2026,11
BRAZIL,Transport,Other fuels,2027,11
BRAZIL,Transport,Other fuels,2028,11
BRAZIL,Transport,Other fuels,2029,11
BRAZIL,Transport,Other fuels,2030,11
BRAZIL,Transport,Other fuels,2031,11
BRAZIL,Transport,Other fuels,2032,11
BRAZIL,Transport,Other fuels,2033,11
BRAZIL,Transport,Other fuels,2034,11
BRAZIL,Transport,Other fuels,2035,11
BRAZIL,Transport,Other fuels,2036,11
BRAZIL,Transport,Other fuels,2037,11
BRAZIL,Transport,Other fuels,2038,11
BRAZIL,Transport,Other fuels,2039,23
BRAZIL,Transport,Other fuels,2040,23
BRAZIL,Transport,Transport,2010,814
BRAZIL,Transport,Transport,2011,837
BRAZIL,Transport,Transport,2012,860
BRAZIL,Transport,Transport,2013,883
BRAZIL,Transport,Transport,2014,907
BRAZIL,Transport,Transport,2015,930
BRAZIL,Transport,Transport,2016,953
BRAZIL,Transport,Transport,2017,976
BRAZIL,Transport,Transport,2018,965
BRAZIL,Transport,Transport,2019,988
BRAZIL,Transport,Transport,2020,1000
BRAZIL,Transport,Transport,2021,1023
BRAZIL,Transport,Transport,2022,1046
BRAZIL,Transport,Transport,2023,1058
BRAZIL,Transport,Transport,2024,1081
BRAZIL,Transport,Transport,2025,1104
BRAZIL,Transport,Transport,2026,1116
BRAZIL,Transport,Transport,2027,1128
BRAZIL,Transport,Transport,2028,1151
BRAZIL,Transport,Transport,2029,1163
BRAZIL,Transport,Transport,2030,1186
BRAZIL,Transport,Transport,2031,1197
BRAZIL,Transport,Transport,2032,1221
BRAZIL,Transport,Transport,2033,1244
BRAZIL,Transport,Transport,2034,1256
BRAZIL,Transport,Transport,2035,1279
BRAZIL,Transport,Transport,2036,1290
BRAZIL,Transport,Transport,2037,1314
BRAZIL,Transport,Transport,2038,1325
BRAZIL,Transport,Transport,2039,1349
BRAZIL,Transport,Transport,2040,1372
CHINA,Buildings,   Traditional biomass,2010,1290
CHINA,Buildings,   Traditional biomass,2011,1221
CHINA,Buildings,   Traditional biomass,2012,1151
CHINA,Buildings,   Traditional biomass,2013,1081
CHINA,Buildings,   Traditional biomass,2014,1023
CHINA,Buildings,   Traditional biomass,2015,953
CHINA,Buildings,   Traditional biomass,2016,883
CHINA,Buildings,   Traditional biomass,2017,825
CHINA,Buildings,   Traditional biomass,2018,767
CHINA,Buildings,   Traditional biomass,2019,744
CHINA,Buildings,   Traditional biomass,2020,732
CHINA,Buildings,   Traditional biomass,2021,709
CHINA,Buildings,   Traditional biomass,2022,697
CHINA,Buildings,   Traditional biomass,2023,674
CHINA,Buildings,   Traditional biomass,2024,662
CHINA,Buildings,   Traditional biomass,2025,639
CHINA,Buildings,   Traditional biomass,2026,616
CHINA,Buildings,   Traditional biomass,2027,593
CHINA,Buildings,   Traditional biomass,2028,569
CHINA,Buildings,   Traditional biomass,2029,558
CHINA,Buildings,   Traditional biomass,2030,534
CHINA,Buildings,   Traditional biomass,2031,511
CHINA,Buildings,   Traditional biomass,2032,488
CHINA,Buildings,   Traditional biomass,2033,465
CHINA,Buildings,   Traditional biomass,2034,441
CHINA,Buildings,   Traditional biomass,2035,418
CHINA,Buildings,   Traditional biomass,2036,395
CHINA,Buildings,   Traditional biomass,2037,372
CHINA,Buildings,   Traditional biomass,2038,348
CHINA,Buildings,   Traditional biomass,2039,325
CHINA,Buildings,   Traditional biomass,2040,302
CHINA,Buildings,Bioenergy,2010,1372
CHINA,Buildings,Bioenergy,2011,1302
CHINA,Buildings,Bioenergy,2012,1232
CHINA,Buildings,Bioenergy,2013,1163
CHINA,Buildings,Bioenergy,2014,1104
CHINA,Buildings,Bioenergy,2015,1035
CHINA,Buildings,Bioenergy,2016,965
CHINA,Buildings,Bioenergy,2017,907
CHINA,Buildings,Bioenergy,2018,848
CHINA,Buildings,Bioenergy,2019,825
CHINA,Buildings,Bioenergy,2020,814
CHINA,Buildings,Bioenergy,2021,790
CHINA,Buildings,Bioenergy,2022,767
CHINA,Buildings,Bioenergy,2023,755
CHINA,Buildings,Bioenergy,2024,732
CHINA,Buildings,Bioenergy,2025,721
CHINA,Buildings,Bioenergy,2026,697
CHINA,Buildings,Bioenergy,2027,674
CHINA,Buildings,Bioenergy,2028,651
CHINA,Buildings,Bioenergy,2029,628
CHINA,Buildings,Bioenergy,2030,604
CHINA,Buildings,Bioenergy,2031,581
CHINA,Buildings,Bioenergy,2032,558
CHINA,Buildings,Bioenergy,2033,534
CHINA,Buildings,Bioenergy,2034,523
CHINA,Buildings,Bioenergy,2035,500
CHINA,Buildings,Bioenergy,2036,476
CHINA,Buildings,Bioenergy,2037,453
CHINA,Buildings,Bioenergy,2038,441
CHINA,Buildings,Bioenergy,2039,418
CHINA,Buildings,Bioenergy,2040,407
CHINA,Buildings,Buildings,2010,4326
CHINA,Buildings,Buildings,2011,4500
CHINA,Buildings,Buildings,2012,4686
CHINA,Buildings,Buildings,2013,4861
CHINA,Buildings,Buildings,2014,5047
CHINA,Buildings,Buildings,2015,5221
CHINA,Buildings,Buildings,2016,5407
CHINA,Buildings,Buildings,2017,5594
CHINA,Buildings,Buildings,2018,5849
CHINA,Buildings,Buildings,2019,5989
CHINA,Buildings,Buildings,2020,6129
CHINA,Buildings,Buildings,2021,6268
CHINA,Buildings,Buildings,2022,6408
CHINA,Buildings,Buildings,2023,6547
CHINA,Buildings,Buildings,2024,6698
CHINA,Buildings,Buildings,2025,6838
CHINA,Buildings,Buildings,2026,6931
CHINA,Buildings,Buildings,2027,7036
CHINA,Buildings,Buildings,2028,7140
CHINA,Buildings,Buildings,2029,7233
CHINA,Buildings,Buildings,2030,7338
CHINA,Buildings,Buildings,2031,7408
CHINA,Buildings,Buildings,2032,7489
CHINA,Buildings,Buildings,2033,7571
CHINA,Buildings,Buildings,2034,7652
CHINA,Buildings,Buildings,2035,7722
CHINA,Buildings,Buildings,2036,7780
CHINA,Buildings,Buildings,2037,7850
CHINA,Buildings,Buildings,2038,7908
CHINA,Buildings,Buildings,2039,7978
CHINA,Buildings,Buildings,2040,8047
CHINA,Buildings,Coal,2010,953
CHINA,Buildings,Coal,2011,942
CHINA,Buildings,Coal,2012,942
CHINA,Buildings,Coal,2013,942
CHINA,Buildings,Coal,2014,942
CHINA,Buildings,Coal,2015,942
CHINA,Buildings,Coal,2016,942
CHINA,Buildings,Coal,2017,942
CHINA,Buildings,Coal,2018,883
CHINA,Buildings,Coal,2019,860
CHINA,Buildings,Coal,2020,848
CHINA,Buildings,Coal,2021,825
CHINA,Buildings,Coal,2022,802
CHINA,Buildings,Coal,2023,779
CHINA,Buildings,Coal,2024,767
CHINA,Buildings,Coal,2025,744
CHINA,Buildings,Coal,2026,721
CHINA,Buildings,Coal,2027,697
CHINA,Buildings,Coal,2028,674
CHINA,Buildings,Coal,2029,651
CHINA,Buildings,Coal,2030,628
CHINA,Buildings,Coal,2031,604
CHINA,Buildings,Coal,2032,581
CHINA,Buildings,Coal,2033,569
CHINA,Buildings,Coal,2034,546
CHINA,Buildings,Coal,2035,534
CHINA,Buildings,Coal,2036,511
CHINA,Buildings,Coal,2037,500
CHINA,Buildings,Coal,2038,476
CHINA,Buildings,Coal,2039,465
CHINA,Buildings,Coal,2040,441
CHINA,Buildings,Electricity,2010,918
CHINA,Buildings,Electricity,2011,1035
CHINA,Buildings,Electricity,2012,1151
CHINA,Buildings,Electricity,2013,1279
CHINA,Buildings,Electricity,2014,1395
CHINA,Buildings,Electricity,2015,1523
CHINA,Buildings,Electricity,2016,1639
CHINA,Buildings,Electricity,2017,1767
CHINA,Buildings,Electricity,2018,1942
CHINA,Buildings,Electricity,2019,2046
CHINA,Buildings,Electricity,2020,2139
CHINA,Buildings,Electricity,2021,2232
CHINA,Buildings,Electricity,2022,2337
CHINA,Buildings,Electricity,2023,2430
CHINA,Buildings,Electricity,2024,2523
CHINA,Buildings,Electricity,2025,2628
CHINA,Buildings,Electricity,2026,2721
CHINA,Buildings,Electricity,2027,2826
CHINA,Buildings,Electricity,2028,2919
CHINA,Buildings,Electricity,2029,3023
CHINA,Buildings,Electricity,2030,3116
CHINA,Buildings,Electricity,2031,3198
CHINA,Buildings,Electricity,2032,3279
CHINA,Buildings,Electricity,2033,3372
CHINA,Buildings,Electricity,2034,3454
CHINA,Buildings,Electricity,2035,3547
CHINA,Buildings,Electricity,2036,3616
CHINA,Buildings,Electricity,2037,3698
CHINA,Buildings,Electricity,2038,3768
CHINA,Buildings,Electricity,2039,3849
CHINA,Buildings,Electricity,2040,3919
CHINA,Buildings,Heat,2010,220
CHINA,Buildings,Heat,2011,232
CHINA,Buildings,Heat,2012,255
CHINA,Buildings,Heat,2013,279
CHINA,Buildings,Heat,2014,290
CHINA,Buildings,Heat,2015,314
CHINA,Buildings,Heat,2016,337
CHINA,Buildings,Heat,2017,360
CHINA,Buildings,Heat,2018,383
CHINA,Buildings,Heat,2019,395
CHINA,Buildings,Heat,2020,407
CHINA,Buildings,Heat,2021,418
CHINA,Buildings,Heat,2022,430
CHINA,Buildings,Heat,2023,441
CHINA,Buildings,Heat,2024,453
CHINA,Buildings,Heat,2025,465
CHINA,Buildings,Heat,2026,465
CHINA,Buildings,Heat,2027,476
CHINA,Buildings,Heat,2028,488
CHINA,Buildings,Heat,2029,488
CHINA,Buildings,Heat,2030,500
CHINA,Buildings,Heat,2031,500
CHINA,Buildings,Heat,2032,511
CHINA,Buildings,Heat,2033,523
CHINA,Buildings,Heat,2034,534
CHINA,Buildings,Heat,2035,534
CHINA,Buildings,Heat,2036,534
CHINA,Buildings,Heat,2037,546
CHINA,Buildings,Heat,2038,558
CHINA,Buildings,Heat,2039,569
CHINA,Buildings,Heat,2040,569
CHINA,Buildings,Natural gas,2010,290
CHINA,Buildings,Natural gas,2011,325
CHINA,Buildings,Natural gas,2012,360
CHINA,Buildings,Natural gas,2013,395
CHINA,Buildings,Natural gas,2014,441
CHINA,Buildings,Natural gas,2015,476
CHINA,Buildings,Natural gas,2016,511
CHINA,Buildings,Natural gas,2017,558
CHINA,Buildings,Natural gas,2018,639
CHINA,Buildings,Natural gas,2019,697
CHINA,Buildings,Natural gas,2020,755
CHINA,Buildings,Natural gas,2021,814
CHINA,Buildings,Natural gas,2022,872
CHINA,Buildings,Natural gas,2023,930
CHINA,Buildings,Natural gas,2024,976
CHINA,Buildings,Natural gas,2025,1035
CHINA,Buildings,Natural gas,2026,1058
CHINA,Buildings,Natural gas,2027,1093
CHINA,Buildings,Natural gas,2028,1128
CHINA,Buildings,Natural gas,2029,1163
CHINA,Buildings,Natural gas,2030,1197
CHINA,Buildings,Natural gas,2031,1221
CHINA,Buildings,Natural gas,2032,1244
CHINA,Buildings,Natural gas,2033,1267
CHINA,Buildings,Natural gas,2034,1290
CHINA,Buildings,Natural gas,2035,1314
CHINA,Buildings,Natural gas,2036,1325
CHINA,Buildings,Natural gas,2037,1337
CHINA,Buildings,Natural gas,2038,1349
CHINA,Buildings,Natural gas,2039,1372
CHINA,Buildings,Natural gas,2040,1383
CHINA,Buildings,Oil,2010,407
CHINA,Buildings,Oil,2011,441
CHINA,Buildings,Oil,2012,476
CHINA,Buildings,Oil,2013,511
CHINA,Buildings,Oil,2014,558
CHINA,Buildings,Oil,2015,593
CHINA,Buildings,Oil,2016,628
CHINA,Buildings,Oil,2017,674
CHINA,Buildings,Oil,2018,697
CHINA,Buildings,Oil,2019,697
CHINA,Buildings,Oil,2020,697
CHINA,Buildings,Oil,2021,697
CHINA,Buildings,Oil,2022,697
CHINA,Buildings,Oil,2023,697
CHINA,Buildings,Oil,2024,697
CHINA,Buildings,Oil,2025,697
CHINA,Buildings,Oil,2026,686
CHINA,Buildings,Oil,2027,686
CHINA,Buildings,Oil,2028,674
CHINA,Buildings,Oil,2029,674
CHINA,Buildings,Oil,2030,662
CHINA,Buildings,Oil,2031,651
CHINA,Buildings,Oil,2032,639
CHINA,Buildings,Oil,2033,628
CHINA,Buildings,Oil,2034,616
CHINA,Buildings,Oil,2035,604
CHINA,Buildings,Oil,2036,581
CHINA,Buildings,Oil,2037,569
CHINA,Buildings,Oil,2038,558
CHINA,Buildings,Oil,2039,546
CHINA,Buildings,Oil,2040,523
CHINA,Buildings,Other renewables,2010,127
CHINA,Buildings,Other renewables,2011,151
CHINA,Buildings,Other renewables,2012,186
CHINA,Buildings,Other renewables,2013,220
CHINA,Buildings,Other renewables,2014,255
CHINA,Buildings,Other renewables,2015,290
CHINA,Buildings,Other renewables,2016,325
CHINA,Buildings,Other renewables,2017,360
CHINA,Buildings,Other renewables,2018,407
CHINA,Buildings,Other renewables,2019,430
CHINA,Buildings,Other renewables,2020,441
CHINA,Buildings,Other renewables,2021,453
CHINA,Buildings,Other renewables,2022,465
CHINA,Buildings,Other renewables,2023,488
CHINA,Buildings,Other renewables,2024,500
CHINA,Buildings,Other renewables,2025,511
CHINA,Buildings,Other renewables,2026,523
CHINA,Buildings,Other renewables,2027,534
CHINA,Buildings,Other renewables,2028,558
CHINA,Buildings,Other renewables,2029,569
CHINA,Buildings,Other renewables,2030,581
CHINA,Buildings,Other renewables,2031,593
CHINA,Buildings,Other renewables,2032,616
CHINA,Buildings,Other renewables,2033,628
CHINA,Buildings,Other renewables,2034,651
CHINA,Buildings,Other renewables,2035,662
CHINA,Buildings,Other renewables,2036,674
CHINA,Buildings,Other renewables,2037,697
CHINA,Buildings,Other renewables,2038,709
CHINA,Buildings,Other renewables,2039,732
CHINA,Buildings,Other renewables,2040,755
CHINA,Industry,Bioenergy,2010,0
CHINA,Industry,Bioenergy,2011,0
CHINA,Industry,Bioenergy,2012,0
CHINA,Industry,Bioenergy,2013,0
CHINA,Industry,Bioenergy,2014,0
CHINA,Industry,Bioenergy,2015,0
CHINA,Industry,Bioenergy,2016,0
CHINA,Industry,Bioenergy,2017,0
CHINA,Industry,Bioenergy,2018,0
CHINA,Industry,Bioenergy,2019,0
CHINA,Industry,Bioenergy,2020,11
CHINA,Industry,Bioenergy,2021,23
CHINA,Industry,Bioenergy,2022,23
CHINA,Industry,Bioenergy,2023,34
CHINA,Industry,Bioenergy,2024,46
CHINA,Industry,Bioenergy,2025,58
CHINA,Industry,Bioenergy,2026,69
CHINA,Industry,Bioenergy,2027,81
CHINA,Industry,Bioenergy,2028,93
CHINA,Industry,Bioenergy,2029,104
CHINA,Industry,Bioenergy,2030,116
CHINA,Industry,Bioenergy,2031,116
CHINA,Industry,Bioenergy,2032,127
CHINA,Industry,Bioenergy,2033,139
CHINA,Industry,Bioenergy,2034,151
CHINA,Industry,Bioenergy,2035,162
CHINA,Industry,Bioenergy,2036,162
CHINA,Industry,Bioenergy,2037,174
CHINA,Industry,Bioenergy,2038,186
CHINA,Industry,Bioenergy,2039,197
CHINA,Industry,Bioenergy,2040,209
CHINA,Industry,Coal,2010,6791
CHINA,Industry,Coal,2011,6675
CHINA,Industry,Coal,2012,6570
CHINA,Industry,Coal,2013,6454
CHINA,Industry,Coal,2014,6349
CHINA,Industry,Coal,2015,6233
CHINA,Industry,Coal,2016,6129
CHINA,Industry,Coal,2017,6024
CHINA,Industry,Coal,2018,5745
CHINA,Industry,Coal,2019,5721
CHINA,Industry,Coal,2020,5698
CHINA,Industry,Coal,2021,5675
CHINA,Industry,Coal,2022,5652
CHINA,Industry,Coal,2023,5628
CHINA,Industry,Coal,2024,5605
CHINA,Industry,Coal,2025,5582
CHINA,Industry,Coal,2026,5524
CHINA,Industry,Coal,2027,5466
CHINA,Industry,Coal,2028,5407
CHINA,Industry,Coal,2029,5349
CHINA,Industry,Coal,2030,5291
CHINA,Industry,Coal,2031,5221
CHINA,Industry,Coal,2032,5152
CHINA,Industry,Coal,2033,5082
CHINA,Industry,Coal,2034,5012
CHINA,Industry,Coal,2035,4942
CHINA,Industry,Coal,2036,4872
CHINA,Industry,Coal,2037,4803
CHINA,Industry,Coal,2038,4733
CHINA,Industry,Coal,2039,4663
CHINA,Industry,Coal,2040,4593
CHINA,Industry,Electricity,2010,2360
CHINA,Industry,Electricity,2011,2512
CHINA,Industry,Electricity,2012,2663
CHINA,Industry,Electricity,2013,2814
CHINA,Industry,Electricity,2014,2977
CHINA,Industry,Electricity,2015,3128
CHINA,Industry,Electricity,2016,3279
CHINA,Industry,Electricity,2017,3442
CHINA,Industry,Electricity,2018,3721
CHINA,Industry,Electricity,2019,3849
CHINA,Industry,Electricity,2020,3989
CHINA,Industry,Electricity,2021,4117
CHINA,Industry,Electricity,2022,4244
CHINA,Industry,Electricity,2023,4384
CHINA,Industry,Electricity,2024,4512
CHINA,Industry,Electricity,2025,4640
CHINA,Industry,Electricity,2026,4733
CHINA,Industry,Electricity,2027,4838
CHINA,Industry,Electricity,2028,4942
CHINA,Industry,Electricity,2029,5035
CHINA,Industry,Electricity,2030,5140
CHINA,Industry,Electricity,2031,5221
CHINA,Industry,Electricity,2032,5314
CHINA,Industry,Electricity,2033,5396
CHINA,Industry,Electricity,2034,5489
CHINA,Industry,Electricity,2035,5570
CHINA,Industry,Electricity,2036,5640
CHINA,Industry,Electricity,2037,5721
CHINA,Industry,Electricity,2038,5803
CHINA,Industry,Electricity,2039,5884
CHINA,Industry,Electricity,2040,5966
CHINA,Industry,Heat,2010,488
CHINA,Industry,Heat,2011,523
CHINA,Industry,Heat,2012,558
CHINA,Industry,Heat,2013,593
CHINA,Industry,Heat,2014,628
CHINA,Industry,Heat,2015,662
CHINA,Industry,Heat,2016,697
CHINA,Industry,Heat,2017,732
CHINA,Industry,Heat,2018,802
CHINA,Industry,Heat,2019,814
CHINA,Industry,Heat,2020,825
CHINA,Industry,Heat,2021,837
CHINA,Industry,Heat,2022,848
CHINA,Industry,Heat,2023,860
CHINA,Industry,Heat,2024,883
CHINA,Industry,Heat,2025,895
CHINA,Industry,Heat,2026,895
